search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:20240308&after=priority:20200101&clustered=true&dups=language&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
RU-210128-U1,BLANKET FOR ISOTOPE TRANSMUTATION ,"Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт""","Борис Васильевич Кутеев, Александр Юрьевич Пашков, Юрий Сергеевич Шпанский",2021-11-29,2021-11-29,2022-03-29,2022-03-29,https://patents.google.com/patent/RU210128U1/en,https://patentimages.storage.googleapis.com/7e/7b/98/30341693dd1517/00000016.png
CN-114150206-A,Tungsten-based columnar crystal high-entropy alloy surface-to-plasma material and preparation method thereof ,北京航空航天大学,"袁悦, 孙钰涵, 王诗维, 程龙, 吕广宏",2021-11-29,2021-11-29,2022-03-08,,https://patents.google.com/patent/CN114150206A/en,
CN-114150206-B,Tungsten-based columnar crystal high-entropy alloy plasma facing material and preparation method thereof ,北京航空航天大学,"袁悦, 孙钰涵, 王诗维, 程龙, 吕广宏",2021-11-29,2021-11-29,2023-11-21,2023-11-21,https://patents.google.com/patent/CN114150206B/en,
EP-4260343-A2,Design of a composite hydride-metal to accommodate hydride decomposition ,Tokamak Energy Ltd,"Thomas Davis, Simon MIDDLEBURGH",2020-12-16,2021-11-30,2023-10-18,,https://patents.google.com/patent/EP4260343A2/en,
CA-3202417-A1,On the design of a composite hydride-metal to accommodate hydride decomposition ,"Thomas Davis, Tokamak Energy Ltd, Simon MIDDLEBURGH","Thomas Davis, Simon MIDDLEBURGH",2020-12-16,2021-11-30,2022-06-23,,https://patents.google.com/patent/CA3202417A1/en,
CN-114141392-A,"Laser fusion ignition target with three-cone structure, assembly device and assembly method ",上海交通大学,"刘景全, 徐梦飞, 林祖德, 王晓林, 刘武",2021-11-30,2021-11-30,2022-03-04,,https://patents.google.com/patent/CN114141392A/en,https://patentimages.storage.googleapis.com/95/b9/83/d9f2c88252184e/HDA0003382495440000011.png
US-2024055145-A1,On the design of a composite hydride-metal to accommodate hydride decomposition ,Tokamak Energy Ltd.,"Thomas Davis, Simon Middleburgh",2020-12-16,2021-11-30,2024-02-15,,https://patents.google.com/patent/US20240055145A1/en,https://patentimages.storage.googleapis.com/65/c7/f8/2cc51521dce3e8/US20240055145A1-20240215-D00000.png
WO-2022128456-A2,On the design of a composite hydride-metal to accommodate hydride decomposition ,Tokamak Energy Ltd,"Thomas Davis, Simon MIDDLEBURGH",2020-12-16,2021-11-30,2022-06-23,,https://patents.google.com/patent/WO2022128456A2/en,
JP-2023552911-A,"Use of metal hydride metal composites in neutron shields, systems including neutron shields, and methods of providing neutron shields ",トカマク エナジー リミテッド,"トーマス デービス、, サイモン ミドルバーグ、",2020-12-16,2021-11-30,2023-12-19,,https://patents.google.com/patent/JP2023552911A/en,https://patentimages.storage.googleapis.com/a1/a0/d5/bfb5c45fd8ab35/2023552911000005.png
AU-2021403382-A1,Design of a composite hydride-metal to accommodate hydride decomposition ,Tokamak Energy Ltd,"Thomas Davis, Simon MIDDLEBURGH",2020-12-16,2021-11-30,2023-07-27,,https://patents.google.com/patent/AU2021403382A1/en,
CN-116964684-A,Design of composite hydride metals suitable for hydride decomposition ,托卡马克能量有限公司,"托马斯·戴维斯, 西蒙·米德尔堡",2020-12-16,2021-11-30,2023-10-27,,https://patents.google.com/patent/CN116964684A/en,
WO-2022128456-A3,Design of a composite hydride-metal to accommodate hydride decomposition ,Tokamak Energy Ltd,"Thomas Davis, Simon MIDDLEBURGH",2020-12-16,2021-11-30,2022-07-28,,https://patents.google.com/patent/WO2022128456A3/en,
KR-20230116065-A,On the design of complex hydride-metals to accommodate hydride decomposition ,토카막 에너지 리미티드,"토마스 데이비스, 사이먼 미들버그",2020-12-16,2021-11-30,2023-08-03,,https://patents.google.com/patent/KR20230116065A/en,
JP-2024500320-A,In situ metal deposition in tokamaks ,トカマク エナジー リミテッド,"ロブ バンバー、, マイク ジャクソン、",2020-12-08,2021-12-01,2024-01-09,,https://patents.google.com/patent/JP2024500320A/en,https://patentimages.storage.googleapis.com/72/90/d6/249188eed04044/2024500320000002.png
EP-4200876-A1,In-situ metal deposition in a tokamak ,Tokamak Energy Ltd,"Rob BAMBER, Mike Jackson",2020-12-08,2021-12-01,2023-06-28,,https://patents.google.com/patent/EP4200876A1/en,
AU-2021394563-A1,In-situ metal deposition in a tokamak ,Tokamak Energy Ltd,"Rob BAMBER, Mike Jackson",2020-12-08,2021-12-01,2023-06-29,,https://patents.google.com/patent/AU2021394563A1/en,
KR-20230119164-A,In situ metal deposition in tokamak ,토카막 에너지 리미티드,"롭 밤버, 마이크 잭슨",2020-12-08,2021-12-01,2023-08-16,,https://patents.google.com/patent/KR20230119164A/en,
CN-116569280-A,In situ metal deposition in tokamak ,托卡马克能量有限公司,"瑞博·班贝, 迈克·杰克逊",2020-12-08,2021-12-01,2023-08-08,,https://patents.google.com/patent/CN116569280A/en,
CA-3201246-A1,In-situ metal deposition in a tokamak ,"Rob BAMBER, Tokamak Energy Ltd, Mike Jackson","Rob BAMBER, Mike Jackson",2020-12-08,2021-12-01,2022-06-16,,https://patents.google.com/patent/CA3201246A1/en,
WO-2022122501-A1,In-situ metal deposition in a tokamak ,Tokamak Energy Ltd,"Rob BAMBER, Mike Jackson",2020-12-08,2021-12-01,2022-06-16,,https://patents.google.com/patent/WO2022122501A1/en,
CN-116013553-A,Inertial electrostatic confinement fusion device for electron injection neutralization ,李粉花,李金海,2021-10-22,2021-12-03,2023-04-25,,https://patents.google.com/patent/CN116013553A/en,https://patentimages.storage.googleapis.com/cf/70/d5/5f6f3bee289f97/HSA0000259514630000011.png
CN-114203313-A,Fusion reactor divertor tube-penetrating type assembly capable of effectively relieving heat concentration ,"中国科学院合肥物质科学研究院, 北京安泰中科金属材料有限公司","李强, 彭吴擎亮, 秦思贵, 史英利, 罗广南, 刘国辉, 陈镇, 谢春意, 王万景",2021-12-03,2021-12-03,2022-03-18,,https://patents.google.com/patent/CN114203313A/en,https://patentimages.storage.googleapis.com/e6/5d/5c/10ada2a1c88e57/HDA0003391304950000011.png
CN-114155980-A,Infiltrating spherical shell for low-temperature freezing target and preparation method thereof ,上海交通大学,"刘景全, 朱先涛, 林祖德, 王晓林, 刘武",2021-12-06,2021-12-06,2022-03-08,,https://patents.google.com/patent/CN114155980A/en,https://patentimages.storage.googleapis.com/5b/a9/7d/7b8bc1f8c8bdc0/HDA0003393647020000011.png
CN-115188497-A,Adjustable insulation assembly for fusion device discharge cleaning electrode ,核工业西南物理研究院,"曹诚志, 胡毅, 黄向玫, 崔成和, 高霄雁, 曹曾",2021-12-09,2021-12-09,2022-10-14,,https://patents.google.com/patent/CN115188497A/en,https://patentimages.storage.googleapis.com/9a/86/d6/3f8dc0817be0cc/RE-HDA0003528487680000011.png
GB-2617747-A,Plasma injection and confinement systems and methods ,Fuse Energy Tech Corp,"Golingo Raymond, Btaiche Jean-Christoph, Harris Paul, Choudhury Ayan, Seifollahi Moghadam Zahra, Tochon Pierre",2020-12-10,2021-12-10,2023-10-18,,https://patents.google.com/patent/GB2617747A/en,
WO-2022125912-A1,Plasma injection and confinement systems and methods ,Fuse Energy Technologies Corp.,"Raymond Golingo, Jean-christoph BTAICHE, Paul Harris, Ayan CHOUDHURY, Zahra SEIFOLLAHI MOGHADAM, Pierre TOCHON",2020-12-10,2021-12-10,2022-06-16,,https://patents.google.com/patent/WO2022125912A1/en,
CA-3201923-A1,Plasma injection and confinement systems and methods ,"Fuse Energy Technologies Corp., Jean-christoph BTAICHE, Ayan CHOUDHURY, Raymond Golingo, Paul Harris, Zahra SEIFOLLAHI MOGHADAM, Pierre TOCHON","Jean-christoph BTAICHE, Ayan CHOUDHURY, Raymond Golingo, Paul Harris, Zahra SEIFOLLAHI MOGHADAM, Pierre TOCHON",2020-12-10,2021-12-10,2022-06-16,,https://patents.google.com/patent/CA3201923A1/en,
WO-2022132791-A1,Laser-based sub-doppler circular dichroism spectroscopy in frc device ,"Tae Technologies, Inc.",Marcel NATIONS,2020-12-14,2021-12-14,2022-06-23,,https://patents.google.com/patent/WO2022132791A1/en,
US-2024062919-A1,Rotating core plasma compression system ,General Fusion Inc.,"Joerg Zimmermann, Robert BOUCHAL, II William Randolph SMITH",,2021-12-16,2024-02-22,,https://patents.google.com/patent/US20240062919A1/en,https://patentimages.storage.googleapis.com/59/0a/d4/fbbeafa38ba675/US20240062919A1-20240222-D00000.png
EP-4252255-A1,Rotating core plasma compression system ,General Fusion Inc.,"Joerg Zimmermann, Robert BOUCHAL, W. Randolph SMITH",2021-01-22,2021-12-16,2023-10-04,,https://patents.google.com/patent/EP4252255A1/en,
US-2024062918-A1,Method and apparatus for controlling plasma compression ,General Fusion Inc.,"Michel Georges Laberge, David Franklin Plant, Raphael SEGAS, II William Randolph SMITH",,2021-12-16,2024-02-22,,https://patents.google.com/patent/US20240062918A1/en,https://patentimages.storage.googleapis.com/a9/a9/eb/46b68d43ba76e7/US20240062918A1-20240222-D00000.png
KR-20230133332-A,Rotating Core Plasma Compression System ,제너럴 퓨전 아이엔씨.,"외르그 짐머만, 로버트 보샬, 더블유. 란돌프 스미스",2021-01-22,2021-12-16,2023-09-19,,https://patents.google.com/patent/KR20230133332A/en,
WO-2022155725-A1,Rotating core plasma compression system ,General Fusion Inc.,"Joerg Zimmermann, Robert BOUCHAL, W. Randolph SMITH",2021-01-22,2021-12-16,2022-07-28,,https://patents.google.com/patent/WO2022155725A1/en,
CN-116711024-A,Rotating core plasma compression system ,通用融合公司,"约尔格·齐默尔曼, 罗伯特·鲍哈尔, W.·兰道夫·史密斯",2021-01-22,2021-12-16,2023-09-05,,https://patents.google.com/patent/CN116711024A/en,
JP-2024504067-A,Rotating core plasma compression system ,ジェネラル フュージョン インコーポレイテッド,"ジマーマン、イェルク, ブシャール、ロバート, スミス、ダブリュー．ランドルフ",2021-01-22,2021-12-16,2024-01-30,,https://patents.google.com/patent/JP2024504067A/en,https://patentimages.storage.googleapis.com/1c/e7/18/19ce46ebb6f548/2024504067000002.png
CA-3204955-A1,Rotating core plasma compression system ,"Joerg Zimmermann, General Fusion Inc., Robert BOUCHAL, W. Randolph SMITH","Joerg Zimmermann, Robert BOUCHAL, W. Randolph SMITH",2021-01-22,2021-12-16,2022-07-28,,https://patents.google.com/patent/CA3204955A1/en,
CA-3204955-C,Rotating core plasma compression system ,"Joerg Zimmermann, General Fusion Inc., Robert BOUCHAL, W. Randolph SMITH","Joerg Zimmermann, Robert BOUCHAL, W. Randolph SMITH",2021-01-22,2021-12-16,2024-01-02,2024-01-02,https://patents.google.com/patent/CA3204955C/en,
CN-114373557-A,Flat target plate for fusion device ultrahigh heat load component and processing method thereof ,中国科学院合肥物质科学研究院,"訾鹏飞, 李磊, 殷磊, 韩乐, 王兆亮, 曹磊, 许铁军, 姚达毛",2021-12-17,2021-12-17,2022-04-19,,https://patents.google.com/patent/CN114373557A/en,https://patentimages.storage.googleapis.com/12/71/e0/ad52b760eed65f/HDA0003418447120000011.png
CN-114360747-B,Tokamak plasma rupture real-time control and mitigation system and method ,核工业西南物理研究院,张轶泼,2021-12-17,2021-12-17,2023-08-15,2023-08-15,https://patents.google.com/patent/CN114360747B/en,
CN-114388148-A,Ultrasonic molecular beam injection pulse time sequence control system and method ,核工业西南物理研究院,"肖国梁, 陈程远, 冯北滨, 钟武律, 殷娇",2021-12-17,2021-12-17,2022-04-22,,https://patents.google.com/patent/CN114388148A/en,https://patentimages.storage.googleapis.com/21/e5/67/cda0d3606f4411/HDA0003418659950000011.png
CN-114388149-B,Pulse generator set discharge synchronous signal processing system ,核工业西南物理研究院,"任青华, 王英翘, 李维斌, 王雅丽, 吴一",2021-12-17,2021-12-17,2023-07-14,2023-07-14,https://patents.google.com/patent/CN114388149B/en,https://patentimages.storage.googleapis.com/64/b6/75/9666f66a28f1bf/HDA0003418658430000011.png
CN-114360747-A,Tokamak plasma breakage real-time control and mitigation system and method ,核工业西南物理研究院,张轶泼,2021-12-17,2021-12-17,2022-04-15,,https://patents.google.com/patent/CN114360747A/en,https://patentimages.storage.googleapis.com/43/4b/ab/30c793f44f9a30/HDA0003417925860000011.png
CN-114388149-A,Pulse generator set discharge synchronization signal processing system ,核工业西南物理研究院,"任青华, 王英翘, 李维斌, 王雅丽, 吴一",2021-12-17,2021-12-17,2022-04-22,,https://patents.google.com/patent/CN114388149A/en,https://patentimages.storage.googleapis.com/0d/69/f6/8534592d325d5e/HDA0003418658430000011.png
CN-114388148-B,Ultrasonic molecular beam injection pulse time sequence control system and method ,核工业西南物理研究院,"肖国梁, 陈程远, 冯北滨, 钟武律, 殷娇",2021-12-17,2021-12-17,2023-08-15,2023-08-15,https://patents.google.com/patent/CN114388148B/en,
CN-114420314-A,First wall structure for fusion reactor high-dose neutron irradiation and megawatt thermal load ,核工业西南物理研究院,"谌继明, 王小勇, 栗再新, 郑鹏飞, 李佳霖, 廖洪彬, 张归航",2021-12-20,2021-12-20,2022-04-29,,https://patents.google.com/patent/CN114420314A/en,https://patentimages.storage.googleapis.com/6f/ba/b2/95265eee91c27f/HDA0003421348460000011.png
KR-20230123997-A,Plasma facing component cooling ,토카막 에너지 리미티드,롭 뱀버,2020-12-21,2021-12-20,2023-08-24,,https://patents.google.com/patent/KR20230123997A/en,
JP-2024500812-A,Cooling of plasma facing components ,トカマク エナジー リミテッド,ロブ バンバー、,2020-12-21,2021-12-20,2024-01-10,,https://patents.google.com/patent/JP2024500812A/en,https://patentimages.storage.googleapis.com/22/77/4a/abf155735076d1/2024500812000002.png
CN-114242270-A,Compound parabolic light-gathering target and preparation process thereof ,上海交通大学,"刘景全, 徐庆达, 林祖德, 王晓林, 刘武",2021-12-20,2021-12-20,2022-03-25,,https://patents.google.com/patent/CN114242270A/en,https://patentimages.storage.googleapis.com/31/4d/07/b0a023564ea7d4/HDA0003419700740000011.png
CA-3202864-A1,Plasma-facing component cooling ,"Rob BAMBER, Tokamak Energy Ltd",Rob BAMBER,2020-12-21,2021-12-20,2022-06-30,,https://patents.google.com/patent/CA3202864A1/en,
CN-116635621-A,Cooling of plasma-facing components ,托卡马克能量有限公司,瑞博·班贝,2020-12-21,2021-12-20,2023-08-22,,https://patents.google.com/patent/CN116635621A/en,
AU-2021405132-A1,Plasma-facing component cooling ,Tokamak Energy Ltd,Rob BAMBER,2020-12-21,2021-12-20,2023-07-06,,https://patents.google.com/patent/AU2021405132A1/en,
WO-2022136324-A1,Plasma-facing component cooling ,Tokamak Energy Ltd,Rob BAMBER,2020-12-21,2021-12-20,2022-06-30,,https://patents.google.com/patent/WO2022136324A1/en,
EP-4264634-A1,Plasma-facing component cooling ,Tokamak Energy Ltd,Rob BAMBER,2020-12-21,2021-12-20,2023-10-25,,https://patents.google.com/patent/EP4264634A1/en,
CN-114415225-A,Nuclear fusion alpha particle loss detector ,核工业西南物理研究院,"张轶泼, 张洁, 占许文",2021-12-20,2021-12-20,2022-04-29,,https://patents.google.com/patent/CN114415225A/en,https://patentimages.storage.googleapis.com/fa/9a/b7/6414e1da02bb7d/HDA0003421350220000011.png
JP-2023554681-A,Improved material for tungsten boride neutron shield ,"トカマク エナジー リミテッド, インペリアル・カレッジ・イノベーションズ・リミテッド","ジャック アストベリー、, コリン ウィンサー、, サミュエル エイ． ハンフリー－ベイカー、, ジェイムズ デイビッドソン、, チャールズ マクファドジーン、",2020-12-22,2021-12-21,2023-12-28,,https://patents.google.com/patent/JP2023554681A/en,https://patentimages.storage.googleapis.com/ab/f7/0f/5b7c3fc8bbc554/2023554681000002.png
CA-3203115-A1,Improved materials for tungsten boride neutron shielding ,"Jack ASTBURY, Tokamak Energy Ltd, Colin WINDSOR, Imperial College Innovations Limited, Samuel A. HUMPHRY-BAKER, James Davidson, Charles MCFADZEAN","Jack ASTBURY, Colin WINDSOR, Samuel A. HUMPHRY-BAKER, James Davidson, Charles MCFADZEAN",2020-12-22,2021-12-21,2022-06-30,,https://patents.google.com/patent/CA3203115A1/en,
EP-4268247-A1,Improved materials for tungsten boride neutron shielding ,"Tokamak Energy Ltd, Imperial College Innovations Limited","Jack ASTBURY, Colin WINDSOR, Samuel A. HUMPHRY-BAKER, James Davidson, Charles MCFADZEAN",2020-12-22,2021-12-21,2023-11-01,,https://patents.google.com/patent/EP4268247A1/en,
AU-2021405498-A1,Improved materials for tungsten boride neutron shielding ,"Imperial College Innovations Limited, Tokamak Energy Ltd","Jack ASTBURY, James Davidson, Samuel A. HUMPHRY-BAKER, Charles MCFADZEAN, Colin WINDSOR",2020-12-22,2021-12-21,2023-07-13,,https://patents.google.com/patent/AU2021405498A1/en,
WO-2022136470-A1,Improved materials for tungsten boride neutron shielding ,"Tokamak Energy Ltd, Imperial College Innovations Limited","Jack ASTBURY, Colin WINDSOR, Samuel A. HUMPHRY-BAKER, James Davidson, Charles MCFADZEAN",2020-12-22,2021-12-21,2022-06-30,,https://patents.google.com/patent/WO2022136470A1/en,
KR-20230124629-A,Improved materials for tungsten boride neutron shields ,"토카막 에너지 리미티드, 임피리얼 컬리지 이노베이션스 리미티드","잭 애스버리, 콜린 윈저, 사무엘 에이. 험프리-베이커, 제임스 데이비슨, 찰스 맥파진",2020-12-22,2021-12-21,2023-08-25,,https://patents.google.com/patent/KR20230124629A/en,
CN-114239413-A,Tokamak discharge modeling system based on bidirectional long-time and short-time memory neural network ,中国科学院合肥物质科学研究院,"万晨光, 刘晓娟, 于治, 李建刚",2021-12-21,2021-12-21,2022-03-25,,https://patents.google.com/patent/CN114239413A/en,https://patentimages.storage.googleapis.com/32/ab/78/07786a166fc4dd/HDA0003424267300000011.png
US-2024038408-A1,Materials for tungsten boride neutron shielding ,"Tokamak Energy Ltd, Imperial College Innovations Limited","Jack Astbury, Colin Windsor, Samuel A. Humphry-Baker, James Davidson, Charles McFadzean",2020-12-22,2021-12-21,2024-02-01,,https://patents.google.com/patent/US20240038408A1/en,https://patentimages.storage.googleapis.com/23/cd/3e/e8d729407f9702/US20240038408A1-20240201-D00000.png
US-11646139-B2,Stellarator magnet based on cubic permanent magnet blocks and arrangement optimization method thereof ,"Hefei Institutes of Physical Sciences, Chinese Academy of Sciences","Guosheng Xu, Dehong Chen, Zhiyuan Lu, Xiangyu ZHANG, Liang Chen, Minyou YE, Ning Yan, Xingquan Wu",2020-12-31,2021-12-22,2023-05-09,2023-05-09,https://patents.google.com/patent/US11646139B2/en,https://patentimages.storage.googleapis.com/ba/a3/7c/59afd1931ee356/US11646139-20230509-D00000.png
US-2022139589-A1,"Methods for using kukharev regions in the atmosphere, in space, and at the level of the earth's surface to obtain antimatter ",Vadim Kukharev,Vadim Kukharev,2020-07-22,2021-12-22,2022-05-05,,https://patents.google.com/patent/US20220139589A1/en,https://patentimages.storage.googleapis.com/06/04/eb/54a96c5c73389a/US20220139589A1-20220505-D00001.png
US-11361874-B2,"Methods for using Kukharev regions in the atmosphere, in space, and at the level of the earth's surface to obtain antimatter ",Vadim Kukharev,Vadim Kukharev,2020-07-22,2021-12-22,2022-06-14,2022-06-14,https://patents.google.com/patent/US11361874B2/en,https://patentimages.storage.googleapis.com/d4/c0/e9/9407ec023baba4/US11361874-20220614-D00000.png
US-2022208397-A1,Stellarator magnet based on cubic permanent magnet blocks and arrangement optimization method thereof ,"Hefei Institutes of Physical Sciences, Chinese Academy of Sciences","Guosheng Xu, Dehong Chen, Zhiyuan Lu, Xiangyu ZHANG, Liang Chen, Minyou YE, Ning Yan, Xingquan Wu",2020-12-31,2021-12-22,2022-06-30,,https://patents.google.com/patent/US20220208397A1/en,https://patentimages.storage.googleapis.com/26/ef/80/8fc52838175a06/US20220208397A1-20220630-D00000.png
CN-114284128-A,Adjusting device for controlling density of ion source extraction particles and control method thereof ,合肥综合性国家科学中心能源研究院(安徽省能源实验室),"梁立振, 刘伟, 屈浩, 钱玉忠, 刘洋, 蒋维开, 黄鹏",2021-12-27,2021-12-27,2022-04-05,,https://patents.google.com/patent/CN114284128A/en,https://patentimages.storage.googleapis.com/04/ad/a8/57a5d73d45613d/HDA0003436567600000011.png
CN-114284128-B,Adjusting device for controlling density of ion source extracted particles and control method thereof ,合肥综合性国家科学中心能源研究院(安徽省能源实验室),"梁立振, 刘伟, 屈浩, 钱玉忠, 刘洋, 蒋维开, 黄鹏",2021-12-27,2021-12-27,2024-01-26,2024-01-26,https://patents.google.com/patent/CN114284128B/en,
US-11437158-B2,"Method, device and apparatus for machining groove of poloidal segment, and computer-readable storage medium ","Hefei Institutes Of Physical Science, Chinese Academy Of Sciences","Zhihong Liu, Haibiao JI, Jianguo Ma",2021-10-19,2021-12-27,2022-09-06,2022-09-06,https://patents.google.com/patent/US11437158B2/en,https://patentimages.storage.googleapis.com/14/ea/54/68a8cda77f2b71/US11437158-20220906-D00000.png
US-2022122746-A1,"Method, device and apparatus for machining groove of poloidal segment, and computer-readable storage medium ","Hefei Institutes Of Physical Science, Chinese Academy Of Sciences","Zhihong Liu, Haibiao JI, Jianguo Ma",2021-10-19,2021-12-27,2022-04-21,,https://patents.google.com/patent/US20220122746A1/en,https://patentimages.storage.googleapis.com/08/57/46/bae9723cf13970/US20220122746A1-20220421-D00000.png
ES-2916023-A1,"System and merger procedure for resonant ionic confinement (Machine-translation by Google Translate, not legally binding) ",Univ Madrid Politecnica,"Bejarano Jose Luis Rosales, Ayuso Vicente Martin",2021-12-28,2021-12-28,2022-06-27,,https://patents.google.com/patent/ES2916023A1/en,
KR-20230100486-A,Rectangular diverter plasma facing components with improved heat transfer performance through multi-scale structure design ,포항공과대학교 산학협력단,"임지환, 오훈교, 조항진, 황돈관, 박민규",2021-12-28,2021-12-28,2023-07-05,,https://patents.google.com/patent/KR20230100486A/en,https://patentimages.storage.googleapis.com/db/ad/42/40840fbb840f97/pat00001.png
CN-114388150-A,Detachable plate type glow discharge electrode and electrode assembly ,核工业西南物理研究院,"曹诚志, 崔成和, 胡毅, 高霄雁, 黄向玫, 曹曾",2021-12-28,2021-12-28,2022-04-22,,https://patents.google.com/patent/CN114388150A/en,https://patentimages.storage.googleapis.com/1a/f4/e4/352a106c52d392/HDA0003438894170000011.png
ES-2916023-B2,Resonant ion confinement fusion system and procedure ,Univ Madrid Politecnica,"Bejarano Jose Luis Rosales, Ayuso Vicente Martin",2021-12-28,2021-12-28,2022-12-15,2022-12-15,https://patents.google.com/patent/ES2916023B2/en,
CN-114220556-A,Vacuum pumping system for powder-containing chamber in fusion device ,"合肥综合性国家科学中心能源研究院(安徽省能源实验室), 中国科学院合肥物质科学研究院","徐伟, 孙震, 左桂忠, 孟献才, 李成龙, 黄明, 胡建生",2021-12-30,2021-12-30,2022-03-22,,https://patents.google.com/patent/CN114220556A/en,https://patentimages.storage.googleapis.com/a4/1c/57/74091bbd21aada/HDA0003447674410000011.png
CN-116411253-A,Card Ma Kepeng process ,新奥科技发展有限公司,"张国松, 田小让, 赵鑫, 吴超, 李全",2021-12-30,2021-12-30,2023-07-11,,https://patents.google.com/patent/CN116411253A/en,https://patentimages.storage.googleapis.com/09/58/b2/9b17799a8d74c2/HDA0003446572320000011.png
CN-114360746-A,Superheated water circulation loop for tokamak vacuum baking ,核工业西南物理研究院,"蒙建朋, 颉延风, 贾瑞宝, 蔡强, 邱丽媛",2021-12-31,2021-12-31,2022-04-15,,https://patents.google.com/patent/CN114360746A/en,https://patentimages.storage.googleapis.com/ea/72/7a/8347514e593537/HDA0003448210960000011.png
US-2023177233-A1,Simulation method for three-dimensional full-space plasma response in east tokamak ,Dalian University Of Technology,"Tong Liu, Zhengxiong Wang, Feng Wang",2021-01-11,2022-01-04,2023-06-08,,https://patents.google.com/patent/US20230177233A1/en,https://patentimages.storage.googleapis.com/d2/a6/19/237c2471ded156/US20230177233A1-20230608-D00000.png
WO-2022148333-A1,Simulation method for three-dimensional full-space plasma response in east tokamak ,大连理工大学,"刘桐, 王正汹, 王丰",2021-01-11,2022-01-04,2022-07-14,,https://patents.google.com/patent/WO2022148333A1/en,https://patentimages.storage.googleapis.com/ae/a4/b9/a1553c7aa3c2ec/PCTCN2022070014-appb-300001.png
CN-114373556-A,Multi-degree-of-freedom adjusting mechanism for strong magnetic field and vacuum environment ,中国科学院合肥物质科学研究院,"李波, 雷明准, 周海山, 沈俊松, 尹洲, 戚强, 卯鑫, 徐淑玲, 李纯元",2022-01-06,2022-01-06,2022-04-19,,https://patents.google.com/patent/CN114373556A/en,https://patentimages.storage.googleapis.com/5e/af/b3/b28293e5966fc3/HDA0003459264030000011.png
CN-114526234-A,Air extractor for spherical Tokamak device ,安徽泰臻真空科技有限公司,"金龙钊, 陈玲玲, 陈晓莉",2022-01-07,2022-01-07,2022-05-24,,https://patents.google.com/patent/CN114526234A/en,https://patentimages.storage.googleapis.com/1b/b1/4f/6cb91c40a07b51/HDA0003459744790000011.png
CN-114526234-B,Air extractor for spherical tokamak device ,安徽泰臻真空科技有限公司,"金龙钊, 陈玲玲, 陈晓莉",2022-01-07,2022-01-07,2023-12-15,2023-12-15,https://patents.google.com/patent/CN114526234B/en,
RU-210781-U1,Node for electrical connection of the blanket module with the vacuum vessel of the thermonuclear reactor ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом""","Иван Игоревич Поддубный, Мария Сергеевна Лебедева",2022-01-13,2022-01-13,2022-05-04,2022-05-04,https://patents.google.com/patent/RU210781U1/en,https://patentimages.storage.googleapis.com/c9/b1/44/978955f28ee7d9/00000002.png
WO-2022155462-A1,Plasma injection and confinement systems and methods ,Fuse Energy Technologies Corp.,"Raymond Golingo, Jean-christoph BTAICHE, Paul Harris, Ayan CHOUDHURY, Zahra SEIFOLLAHI MOGHADAM, Pierre TOCHON, Alex MCDONALD",2021-01-15,2022-01-14,2022-07-21,,https://patents.google.com/patent/WO2022155462A1/en,
CN-114446494-A,Limit switch in high vacuum space ,中国科学院上海光学精密机械研究所,"李红, 张海青, 林强, 樊全堂, 刘志刚",2022-01-17,2022-01-17,2022-05-06,,https://patents.google.com/patent/CN114446494A/en,https://patentimages.storage.googleapis.com/f1/3f/88/6ec38e3ef414f5/HDA0003474051780000011.png
GB-2614743-A,Jet engine ,Bae Systems Plc,Meredith Davies James,2022-01-18,2022-01-18,2023-07-19,,https://patents.google.com/patent/GB2614743A/en,
CN-114446495-A,Inverted sample table for collecting fallen objects in plasma zone ,大连理工大学,"刘东平, 崔运秋",2022-01-18,2022-01-18,2022-05-06,,https://patents.google.com/patent/CN114446495A/en,https://patentimages.storage.googleapis.com/67/dd/56/ee0732e4ab990c/HDA0003476447360000011.png
WO-2022159669-A1,Methods and systems for producing radionuclides using neutron activation ,Fuse Energy Technologies Corp.,"Paul Harris, Ayan CHOUDHURY, Zahra SEIFOLLAHI MOGHADAM, Raymond Golingo, Jean-christoph BTAICHE",2021-01-22,2022-01-21,2022-07-28,,https://patents.google.com/patent/WO2022159669A1/en,
CA-3205118-A1,Methods and systems for producing radionuclides using neutron activation ,"Paul Harris, Fuse Energy Technologies Corp., Ayan CHOUDHURY, Zahra SEIFOLLAHI MOGHADAM, Raymond Golingo, Jean-christoph BTAICHE","Paul Harris, Ayan CHOUDHURY, Zahra SEIFOLLAHI MOGHADAM, Raymond Golingo, Jean-christoph BTAICHE",2021-01-22,2022-01-21,2022-07-28,,https://patents.google.com/patent/CA3205118A1/en,
WO-2022169631-A3,"Xenon-enhanced, ammonia borane filled boron nitride nanotube fusion targets ","Bnnt, Llc","Roy R WHITNEY, Lyndsey R. SCAMMELL",2021-01-25,2022-01-25,2022-11-03,,https://patents.google.com/patent/WO2022169631A3/en,
