search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:20191231&after=priority:20100101&clustered=true&dups=language&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-10896768-B2,System and method for performing active scanning of a nuclear fuel rod ,Phoenix Llc,"Evan R. Sengbusch, Arne V. Kobernik, Eli C. Moll, Christopher M. Seyfert, Ross F. Radel, Mark Thomas, Jake Hecla",2016-06-09,2017-06-09,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896768B2/en,https://patentimages.storage.googleapis.com/6b/1c/59/fc425843fcf959/US10896768-20210119-D00000.png
CN-107301882-A,A kind of dumbbell structure controllable nuclear fusion apparatus ,孙旭阳,孙旭阳,2017-06-12,2017-06-12,2017-10-27,,https://patents.google.com/patent/CN107301882A/en,
CN-107301882-B,A kind of dumbbell structure controllable nuclear fusion apparatus ,孙旭阳,孙旭阳,2017-06-12,2017-06-12,2019-04-19,2019-04-19,https://patents.google.com/patent/CN107301882B/en,
CN-107278010-A,A kind of mirror machine in plasma high-intensity magnetic field position injection neutral beam ,中国科学院合肥物质科学研究院,"陈德鸿, 曾秋孙, 王明煌, 蒋洁琼, 吴宜灿",2017-06-14,2017-06-14,2017-10-20,,https://patents.google.com/patent/CN107278010A/en,
CN-107195332-B,A kind of fusion reactor blanket being adaptable to two kinds of Fusion powers ,中国科学院合肥物质科学研究院,"蒋科成, 刘松林, 马学斌, 李敏, 祝庆军, 黄凯",2017-06-15,2017-06-15,2019-01-04,2019-01-04,https://patents.google.com/patent/CN107195332B/en,
CN-107195332-A,A kind of fusion reactor blanket for being adaptable to two kinds of Fusion powers ,中国科学院合肥物质科学研究院,"蒋科成, 刘松林, 马学斌, 李敏, 祝庆军, 黄凯",2017-06-15,2017-06-15,2017-09-22,,https://patents.google.com/patent/CN107195332A/en,
HU-1700278-A1,Method for laser fusion ignition ,"Kroo Norbert Dr, Dr Csernai Laszlo, Dr Papp Istvan",Kroo Norbert Dr,2017-06-23,2017-06-23,2019-06-28,,https://patents.google.com/patent/HU1700278A1/en,
KR-102385761-B1,"B-dot wire with bonded beam loops, mineral insulated ","티에이이 테크놀로지스, 인크.","매튜 톰슨, 토마스 로슈, 에릭 트라스크, 커트 냅",2016-06-29,2017-06-28,2022-04-11,2022-04-11,https://patents.google.com/patent/KR102385761B1/en,https://patentimages.storage.googleapis.com/e9/05/eb/7d7d9a71b6e21f/112019000216148-pct00006.png
EP-3452842-A1,Mineral insulated combined flux loop and b-dot wire ,"TAE Technologies, Inc.","Matthew Thompson, Thomas Roche, Erik TRASK, Kurt KNAPP",2016-06-29,2017-06-28,2019-03-13,,https://patents.google.com/patent/EP3452842A1/en,
EA-201990155-A1,COMBINATION WIRE FROM A STREAMING LOOP AND MINIATURE INDUCTIVE PROBE WITH MINERAL INSULATION ,"Таэ Текнолоджиз, Инк.","Мэттью Томпсон, Томас Рош, Эрик Траск, Курт Напп",2016-07-13,2017-06-28,2019-05-31,,https://patents.google.com/patent/EA201990155A1/en,
CN-109328306-A,The combined type flux ring and B-DOT line of mineral insulation ,阿尔法能源技术公司,"M.汤普森, T.罗赫, E.特拉斯克, K.克纳普",2016-06-29,2017-06-28,2019-02-12,,https://patents.google.com/patent/CN109328306A/en,
EP-3452842-B1,Mineral insulated combined flux loop and b-dot wire ,"TAE Technologies, Inc.","Matthew Thompson, Thomas Roche, Erik TRASK, Kurt KNAPP",2016-06-29,2017-06-28,2021-12-08,2021-12-08,https://patents.google.com/patent/EP3452842B1/en,https://patentimages.storage.googleapis.com/60/3b/d8/af58795792851e/imgf0001.png
JP-7148135-B2,Mineral insulated interlaced flux loops and B-dot wires ,ティーエーイー テクノロジーズ， インコーポレイテッド,"マシュー トンプソン，, トーマス ロシュ，, エリック トラスク，, カート ナップ，",2016-06-29,2017-06-28,2022-10-05,2022-10-05,https://patents.google.com/patent/JP7148135B2/en,https://patentimages.storage.googleapis.com/96/61/e1/4a6deec8381318/0007148135000004.png
CA-3027597-A1,Mineral insulated combined flux loop and b-dot wire ,"Tae Technologies, Inc., Matthew Thompson, Thomas Roche, Erik TRASK, Kurt KNAPP","Matthew Thompson, Thomas Roche, Erik TRASK, Kurt KNAPP",2016-06-29,2017-06-28,2018-01-04,,https://patents.google.com/patent/CA3027597A1/en,
ES-2907238-T3,Mineral insulated combined b-point cable and flux loop ,Tae Tech Inc,"Matthew Thompson, Thomas Roche, Erik Trask, Kurt Knapp",2016-06-29,2017-06-28,2022-04-22,2022-04-22,https://patents.google.com/patent/ES2907238T3/en,
BR-112018077224-A2,flow ring and b-point wire combined with mineral insulation ,"Tae Technologies, Inc.","Thompson Matthew, Roche Thomas, Trask Erik, Knapp Kurt",2016-06-29,2017-06-28,2019-04-09,,https://patents.google.com/patent/BR112018077224A2/en,
MX-2018016097-A,Mineral insulated combined flux loop and b-dot wire. ,Tae Tech Inc,"Thompson Matthew, Roche Thomas, Trask Erik, Knapp Kurt",2016-06-29,2017-06-28,2019-05-02,,https://patents.google.com/patent/MX2018016097A/en,
CN-107131107-A,One kind fixed point nuclear fusion engine ,徐勤云,徐勤云,2017-06-28,2017-06-28,2017-09-05,,https://patents.google.com/patent/CN107131107A/en,
AU-2017290686-A1,Mineral insulated combined flux loop and B-dot wire ,"Tae Technologies, Inc.","Kurt KNAPP, Thomas Roche, Matthew Thompson, Erik TRASK",2016-06-29,2017-06-28,2019-01-17,,https://patents.google.com/patent/AU2017290686A1/en,
CN-107516549-A,A kind of cold ceramic multiplication agent covering of fusion reactor water helium ,中国科学院合肥物质科学研究院,"李敏, 刘松林, 黄凯, 祝庆军, 陈磊, 马学斌, 蒋科成",2017-06-28,2017-06-28,2017-12-26,,https://patents.google.com/patent/CN107516549A/en,
CN-109328306-B,Mineral insulated combined flux ring and B-DOT wire ,阿尔法能源技术公司,"M.汤普森, T.罗赫, E.特拉斯克, K.克纳普",2016-06-29,2017-06-28,2021-11-23,2021-11-23,https://patents.google.com/patent/CN109328306B/en,https://patentimages.storage.googleapis.com/80/96/98/b464d07ade9080/672039.png
WO-2018005653-A1,Mineral insulated combined flux loop and b-dot wire ,"Tri Alpha Energy, Inc.","Matthew Thompson, Thomas Roche, Erik TRASK, Kurt KNAPP",2016-06-29,2017-06-28,2018-01-04,,https://patents.google.com/patent/WO2018005653A1/en,
KR-20190022610-A,Bonded linear loop and B-dot wire insulated with minerals ,"티에이이 테크놀로지스, 인크.","매튜 톰슨, 토마스 로슈, 에릭 트라스크, 커트 냅",2016-06-29,2017-06-28,2019-03-06,,https://patents.google.com/patent/KR20190022610A/en,https://patentimages.storage.googleapis.com/ae/6c/87/e2a859b9e2f9df/pct00006.png
AU-2017290686-B2,Mineral insulated combined flux loop and B-dot wire ,"Tae Technologies, Inc.","Kurt KNAPP, Thomas Roche, Matthew Thompson, Erik TRASK",2016-06-29,2017-06-28,2022-12-22,2022-12-22,https://patents.google.com/patent/AU2017290686B2/en,
UA-126968-C2,Mineral insulated combined flux loop and b-dot wire ,"Тае Текнолоджіз, Інк., Тае Текнолоджиз, Инк.","Меттью Томпсон, Мэттью Томпсон, Томас Рош, Ерік Траск, Эрик Траск, Курт Напп",2016-06-29,2017-06-28,2023-03-01,,https://patents.google.com/patent/UA126968C2/en,
SG-11201811576S-A,Mineral insulated combined flux loop and b-dot wire ,Tae Technologies Inc,"Matthew Thompson, Thomas Roche, Erik Trask, Kurt Knapp",2016-06-29,2017-06-28,2019-01-30,,https://patents.google.com/patent/SG11201811576SA/en,
CN-107516549-B,A kind of cold ceramic multiplication agent covering of fusion reactor water-helium ,中国科学院合肥物质科学研究院,"李敏, 刘松林, 黄凯, 祝庆军, 陈磊, 马学斌, 蒋科成",2017-06-28,2017-06-28,2019-05-31,2019-05-31,https://patents.google.com/patent/CN107516549B/en,
JP-2019525390-A,Mineral insulated combined magnetic flux loop and B dot wire ,"ティーエーイー テクノロジーズ， インコーポレイテッド, ティーエーイー  テクノロジーズ，  インコーポレイテッド","マシュー トンプソン，, マシュー トンプソン，, トーマス ロシュ，, トーマス ロシュ，, エリック トラスク，, エリック トラスク，, カート ナップ，, カート ナップ，",2016-06-29,2017-06-28,2019-09-05,,https://patents.google.com/patent/JP2019525390A/en,
EP-3452842-A4,Mineral insulated combined flux loop and b-dot wire ,"TAE Technologies, Inc.","Matthew Thompson, Thomas Roche, Erik TRASK, Kurt KNAPP",2016-06-29,2017-06-28,2020-05-27,,https://patents.google.com/patent/EP3452842A4/en,
RU-2668231-C1,System for controlling instability of the internal plasma disruption in the real time mode in tokamak type plants ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом"", Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт""","Михаил Михайлович Соколов, Галина Борисовна Игонькина, Дмитрий Александрович Кислов, Сергей Геннадьевич Мальцев, Никита Александрович Мустафин",2017-07-03,2017-07-03,2018-09-27,2018-09-27,https://patents.google.com/patent/RU2668231C1/en,https://patentimages.storage.googleapis.com/01/77/38/a8b02673795bb1/00000003.png
HR-P20171029-T1,System for forming and maintaining a high performance frc ,The Regents Of The University Of California,"Michel Tuszewski, Michl Binderbauer, Dan BARNES, Eusebio Garate, Houyang GUO, Sergei Putvinski, Artem SMIRNOV",2011-11-14,2017-07-04,2017-10-06,,https://patents.google.com/patent/HRP20171029T1/en,
GB-2564404-A,Machine learning in fusion reactors ,Tokamak Energy Ltd,"Antony Milton Mcnamara Steven, Buxton Peter, Kingham David",2017-07-06,2017-07-06,2019-01-16,,https://patents.google.com/patent/GB2564404A/en,
US-2018011034-A1,Mercury-in-pipe assessment tool and method of using the same ,Process Mercury Group LLC,"James H. Vickery, JR., Patrick L. Laine, Daniel Dietrich, Lynn Essman, Gary M. Kane",2016-07-07,2017-07-06,2018-01-11,,https://patents.google.com/patent/US20180011034A1/en,https://patentimages.storage.googleapis.com/0c/28/5b/7603573129fd78/US20180011034A1-20180111-D00000.png
GB-201710889-D0,Machine learning in fusion reactors ,Tokamak Energy Ltd,,2017-07-06,2017-07-06,2017-08-23,,https://patents.google.com/patent/GB201710889D0/en,
US-10408771-B2,Mercury-in-pipe assessment tool and method of using the same ,Process Mercury Group LLC,"James H. Vickery, JR., Patrick L. Laine, Daniel Dietrich, Lynn Essman, Gary M. Kane",2016-07-07,2017-07-06,2019-09-10,2019-09-10,https://patents.google.com/patent/US10408771B2/en,https://patentimages.storage.googleapis.com/8a/3d/e3/35130d15f66698/US10408771-20190910-D00000.png
US-2017309456-A1,Toroidal Plasma Channel with Varying Cross-Section Areas Along the Channel ,"Mks Instruments, Inc.","Chaolin Hu, Xing Chen",2011-11-15,2017-07-10,2017-10-26,,https://patents.google.com/patent/US20170309456A1/en,https://patentimages.storage.googleapis.com/e2/8b/c9/cc6b87a6e1ff63/US20170309456A1-20171026-D00000.png
US-10930474-B2,Toroidal plasma channel with varying cross-section areas along the channel ,"Mks Instruments, Inc.","Chaolin Hu, Xing Chen",2011-11-15,2017-07-10,2021-02-23,2021-02-23,https://patents.google.com/patent/US10930474B2/en,https://patentimages.storage.googleapis.com/35/bf/17/1264891db1bff8/US10930474-20210223-D00000.png
CY-1119083-T1,HIGH PERFORMANCE FRC FORMING AND CONSERVATION SYSTEM ,The Regents Of The University Of California,"Michel Tuszewski, Michl Binderbauer, Dan Barnes, Eusebio Garate, Houyang Guo, Sergei Putvinski, Artem Smirnov",2011-11-14,2017-07-18,2018-01-10,,https://patents.google.com/patent/CY1119083T1/en,
US-2018033496-A1,"Systems, methods, and devices for inertial electrostatic confinement ","University Of Maryland, College Park","Raymond J. Sedwick, Andrew CHAP",2016-07-27,2017-07-26,2018-02-01,,https://patents.google.com/patent/US20180033496A1/en,https://patentimages.storage.googleapis.com/a6/c6/1f/f3b43e7300cdee/US20180033496A1-20180201-D00000.png
CN-107424653-A,Beam target coupling aimed positioning system and localization method with multiterminal injection target ,中国工程物理研究院激光聚变研究中心,"冯斌, 王礼权, 敬域堃, 王芳, 向勇, 柴向旭, 韩伟, 李富全, 陈旭, 胡东霞",2017-07-31,2017-07-31,2017-12-01,,https://patents.google.com/patent/CN107424653A/en,
CN-107424653-B,Beam target coupling aiming positioning system with multi-end injection target and positioning method ,中国工程物理研究院激光聚变研究中心,"冯斌, 王礼权, 敬域堃, 王芳, 向勇, 柴向旭, 韩伟, 李富全, 陈旭, 胡东霞",2017-07-31,2017-07-31,2023-06-13,2023-06-13,https://patents.google.com/patent/CN107424653B/en,https://patentimages.storage.googleapis.com/06/77/9b/1584ab7370c7ac/HDA0001365974150000011.png
CN-107516560-A,A kind of nuclear fusion superconducting conductor of new structure ,中国科学院合肥物质科学研究院,"秦经刚, 李建刚, 武玉, 陈俊凌, 戴超, 毛哲华",2017-07-31,2017-07-31,2017-12-26,,https://patents.google.com/patent/CN107516560A/en,
US-11430577-B2,Asymmetric capsule for inertial confinement fusion ,"Lawrence Livermore National Security, Llc","Luc Peterson, Scott T. Brandon, John E. Field, Kelli Denise Humbird, Steve Langer, Ryan Charles Nora, Brian K. Spears",2016-08-02,2017-08-02,2022-08-30,2022-08-30,https://patents.google.com/patent/US11430577B2/en,https://patentimages.storage.googleapis.com/5d/7e/52/43162b6975a787/US11430577-20220830-D00000.png
WO-2018026949-A2,Asymmetric capsule for inertial confinement fusion ,"Lawrence Livermore National Security, Llc","Luc PETERSON, Scott T. BRANDON, John E. Field, Kelli Denise HUMBIRD, Steve Langer, Ryan Charles NORA, Brian K. SPEARS",2016-08-02,2017-08-02,2018-02-08,,https://patents.google.com/patent/WO2018026949A2/en,
WO-2018026949-A3,Asymmetric capsule for inertial confinement fusion ,"Lawrence Livermore National Security, Llc","Luc PETERSON, Scott T. BRANDON, John E. Field, Kelli Denise HUMBIRD, Steve Langer, Ryan Charles NORA, Brian K. SPEARS",2016-08-02,2017-08-02,2018-03-15,,https://patents.google.com/patent/WO2018026949A3/en,
US-2020327998-A1,Asymmetric capsule for inertial confinement fusion ,"Lawrence Livermore National Security, Llc","Luc Peterson, Scott T. Brandon, John E. Field, Kelli Denise Humbird, Steve Langer, Ryan Charles Nora, Brian K. Spears",2016-08-02,2017-08-02,2020-10-15,,https://patents.google.com/patent/US20200327998A1/en,https://patentimages.storage.googleapis.com/9e/db/d6/8add342695d5b0/US20200327998A1-20201015-D00000.png
US-10566094-B2,Enhanced electron screening through plasmon oscillations ,"Google Inc., University Of Maryland, College Park","David K. Fork, Jeremy N. Munday, Tarun Narayan, Joseph B. Murray",2017-08-03,2017-08-03,2020-02-18,2020-02-18,https://patents.google.com/patent/US10566094B2/en,https://patentimages.storage.googleapis.com/cb/83/bb/27a9261f628ab7/US10566094-20200218-D00000.png
US-2019043624-A1,Enhanced Electron Screening Through Plasmon Oscillations ,"Google Inc., University Of Maryland, College Park","David K. Fork, Jeremy N. Munday, Tarun Narayan, Joseph B. Murray",2017-08-03,2017-08-03,2019-02-07,,https://patents.google.com/patent/US20190043624A1/en,https://patentimages.storage.googleapis.com/9f/31/03/55c5d5d02253dc/US20190043624A1-20190207-D00000.png
JP-2017223698-A,"Method, apparatus, and system to reduce neutron production in small clean fusion reactors ","ザ トラスティーズ オブ プリンストン ユニヴァシティ, Trustees Of Princeton Univ, ザ  トラスティーズ  オブ  プリンストン  ユニヴァシティ","コーエン，サミュエル，エー．, A Cohen Samuel",2012-03-23,2017-08-10,2017-12-21,,https://patents.google.com/patent/JP2017223698A/en,
CN-107507651-A,A kind of double cold loop Divertor structures suitable for following Tokamak Fusion Reactor ,中国科学院合肥物质科学研究院,"卯鑫, 彭学兵, 陆坤, 宋云涛, 覃世军, 张建武, 刘鹏, 钱新元, 刘萍",2017-08-15,2017-08-15,2017-12-22,,https://patents.google.com/patent/CN107507651A/en,
CN-107507651-B,A kind of double cold loop Divertor structures suitable for Tokamak Fusion Reactor ,中国科学院合肥物质科学研究院,"卯鑫, 彭学兵, 陆坤, 宋云涛, 覃世军, 张建武, 刘鹏, 钱新元, 刘萍",2017-08-15,2017-08-15,2019-05-31,2019-05-31,https://patents.google.com/patent/CN107507651B/en,
US-2018322962-A1,Reactor using electrical and magnetic fields ,"Alpha Ring International, Ltd.",Alfred Y. Wong,2017-05-08,2017-08-16,2018-11-08,,https://patents.google.com/patent/US20180322962A1/en,https://patentimages.storage.googleapis.com/17/49/ef/846d0561e9483c/US20180322962A1-20181108-D00000.png
US-2018025791-A1,Plasma Confinement System and Methods for Use ,University Of Washington,"Thomas R. Jarboe, Derek Sutherland",2013-08-20,2017-08-17,2018-01-25,,https://patents.google.com/patent/US20180025791A1/en,https://patentimages.storage.googleapis.com/31/23/21/96705759510b7d/US20180025791A1-20180125-D00000.png
AU-2017216558-A1,Negative ion-based neutral beam injector ,"Tae Technologies, Inc.","Yuri I. BELCHENKO, Michl W. BINDERBAUER, Alexander V. BURDAKOV, Vladimir I. DAVYDENKO, Gennady I. DIMOV, Alexander A. IVANOV, Valeery V. KOBETS, Terrence E. RICHARDSON, Donald L. SEVIER, Artem N. SMIRNOV",2012-09-04,2017-08-18,2017-09-07,,https://patents.google.com/patent/AU2017216558A1/en,
AU-2017216558-B2,Negative ion-based neutral beam injector ,"Tae Technologies, Inc.","Yuri I. BELCHENKO, Michl W. BINDERBAUER, Alexander V. BURDAKOV, Vladimir I. DAVYDENKO, Gennady I. DIMOV, Alexander A. IVANOV, Valeery V. KOBETS, Terrence E. RICHARDSON, Donald L. SEVIER, Artem N. SMIRNOV",2012-09-04,2017-08-18,2019-10-31,2019-10-31,https://patents.google.com/patent/AU2017216558B2/en,
IL-254061-B,Negative ion-based neutral beam injector ,"Tae Tech Inc, I Belchenko Yuri, V Burdakov Alexander, I Davydenko Vladimir, I Dimov Gennady, A Ivanov Alexandr, V Kobets Valeery, N Smirnov Artem, W Binderbauer Michl, L Sevier Donald, E Richardson Terence","I Belchenko Yuri, V Burdakov Alexander, I Davydenko Vladimir, I Dimov Gennady, A Ivanov Alexandr, V Kobets Valeery, N Smirnov Artem, W Binderbauer Michl, L Sevier Donald, E Richardson Terence",2012-09-04,2017-08-20,2021-10-31,,https://patents.google.com/patent/IL254061B/en,
IL-254061-A0,Negative ion-based neutral beam injector ,"Tri Alpha Energy Inc, I Belchenko Yuri, V Burdakov Alexander, I Davydenko Vladimir, I Dimov Gennady, A Ivanov Alexandr, V Kobets Valeery, N Smirnov Artem, W Binderbauer Michl, L Sevier Donald, E Richardson Terence","I Belchenko Yuri, V Burdakov Alexander, I Davydenko Vladimir, I Dimov Gennady, A Ivanov Alexandr, V Kobets Valeery, N Smirnov Artem, W Binderbauer Michl, L Sevier Donald, E Richardson Terence",2012-09-04,2017-08-20,2017-10-31,,https://patents.google.com/patent/IL254061A0/en,
WO-2018039144-A1,System and method for breeding tritium from lithium using a neutron generator ,Global Medical Isotope Systems Llc,Francis Yu-Hei Tsang,2016-08-22,2017-08-21,2018-03-01,,https://patents.google.com/patent/WO2018039144A1/en,
US-2018050911-A1,System and method for breeding tritium from lithium using a neutron generator ,Global Medical Isotope Systems Llc,Francis Yu-Hei Tsang,2016-08-22,2017-08-21,2018-02-22,,https://patents.google.com/patent/US20180050911A1/en,https://patentimages.storage.googleapis.com/14/9e/1b/e39c2037d88953/US20180050911A1-20180222-D00000.png
GB-201713387-D0,Field coil with exfoliated tape ,Tokamak Energy Ltd,,2017-08-21,2017-08-21,2017-10-04,,https://patents.google.com/patent/GB201713387D0/en,
GB-2565779-A,Field coil with exfoliated tape ,Tokamak Energy Ltd,"Brittles Greg, Kingham David, Slade Robert",2017-08-21,2017-08-21,2019-02-27,,https://patents.google.com/patent/GB2565779A/en,
RU-2654518-C1,Electronic plasma density control system at the tokamak type plants ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом"", Федеральное государственное бюджетное учреждение ""Национальный исследовательский центр ""Курчатовский институт""","Михаил Михайлович Соколов, Галина Борисовна Игонькина, Виктор Михайлович Байков",2017-08-21,2017-08-21,2018-05-21,2018-05-21,https://patents.google.com/patent/RU2654518C1/en,https://patentimages.storage.googleapis.com/54/23/40/1bb9b7d340d228/00000002.png
US-10582604-B2,Device and method for the heating and confinement of plasma ,Daniel Prater,Daniel Prater,2016-08-26,2017-08-25,2020-03-03,2020-03-03,https://patents.google.com/patent/US10582604B2/en,https://patentimages.storage.googleapis.com/02/28/33/22149800110c47/US10582604-20200303-D00000.png
US-2018063936-A1,Device and Method for the Heating and Confinement of Plasma ,Daniel Prater,Daniel Prater,2016-08-26,2017-08-25,2018-03-01,,https://patents.google.com/patent/US20180063936A1/en,https://patentimages.storage.googleapis.com/62/7c/65/2aefbe1d42e810/US20180063936A1-20180301-D00000.png
RU-2680506-C1,"Device for quasistationary hypersonic shock compression of low-density media, based on effect of enhancing cumulation of shock waves with cylindrical construction in medium with reducing density ",Федеральное государственное бюджетное учреждение науки Институт проблем химической физики Российской академии наук (ИПХФ РАН),"Дмитрий Николаевич Николаев, Афанасий Викторович Острик, Владимир Яковлевич Терновой, Александр Владимирович Шутов",2017-09-01,2017-09-01,2019-02-21,2019-02-21,https://patents.google.com/patent/RU2680506C1/en,https://patentimages.storage.googleapis.com/9c/a7/d5/b85c84e071c68c/00000002.png
JP-7005603-B2,Vacuum plasma furnace ,ステート・アトミック・エナジー・コーポレーション・ロスアトム・オン・ビハーフ・オブ・ザ・ロシアン・フェデレーション,"コルガノフ、ブラディミル・ユリエビッチ, ポドゥブニー、イバン・イゴレビッチ, キリロフ、セルゲイ・ユリエビッチ, トロフィモビッチ、ピョートル・ドミトリエビッチ",2016-09-16,2017-09-01,2022-01-21,2022-01-21,https://patents.google.com/patent/JP7005603B2/en,https://patentimages.storage.googleapis.com/54/8a/54/e4dbcfbd1663ba/0007005603000001.png
EP-3514802-A1,Vacuum plasma reactor ,"State Atomic Energy Corporation ""Rosatom"" on Behalf of The Russian Federation","Vladimir Yuryevich KOLGANOV, Ivan Igorevich PODDUBNYY, Sergey Yuryevich KIRILLOV, Pyotr Dmitryevich TROFIMOVICH",2016-09-16,2017-09-01,2019-07-24,,https://patents.google.com/patent/EP3514802A1/en,https://patentimages.storage.googleapis.com/79/52/89/0eb5e95749ab54/imgf0001.png
US-2019259502-A1,Vacuum plasma reactor ,"State Atomic Energy Corporation ""Rosatom"" On Behalf Of The Russian Federation","Vladimir Yuryevich KOLGANOV, Ivan Igorevich PODDUBNYY, Sergey Yuryevich KIRILLOV, Pyotr Dmitryevich TROFIMOVICH",2016-09-16,2017-09-01,2019-08-22,,https://patents.google.com/patent/US20190259502A1/en,https://patentimages.storage.googleapis.com/00/90/a7/063112b8fca1ec/US20190259502A1-20190822-D00000.png
WO-2018063026-A1,Vacuum plasma reactor ,"Российская Федерация, от имени которой выступает Государственная корпорация по атомной энергии ""Росатом""","Владимир Юрьевич КОЛГАНОВ, Иван Игоревич ПОДДУБНЫЙ, Сергей Юрьевич КИРИЛЛОВ, Пётр Дмитриевич ТРОФИМОВИЧ",2016-09-16,2017-09-01,2018-04-05,,https://patents.google.com/patent/WO2018063026A1/en,
ES-2898384-T3,Device for electrically connecting components located within a nuclear fusion reactor chamber to a vacuum reactor vessel. ,State Atomic Energy Corp Rosatom Behalf Russian Federation,"Vladimir Yuryevich Kolganov, Ivan Igorevich Poddubnyy, Sergey Yuryevich Kirillov, Pyotr Dmitryevich Trofimovich",2016-09-16,2017-09-01,2022-03-07,2022-03-07,https://patents.google.com/patent/ES2898384T3/en,
US-10943702-B2,Device for electrically connecting a blanket module to a vacuum vessel of a thermonuclear reactor ,State Atomic Energy Corporation “Rosatom” On Behalf Of The Russian Federation,"Vladimir Yuryevich KOLGANOV, Ivan Igorevich PODDUBNYY, Sergey Yuryevich KIRILLOV, Pyotr Dmitryevich TROFIMOVICH",2016-09-16,2017-09-01,2021-03-09,2021-03-09,https://patents.google.com/patent/US10943702B2/en,https://patentimages.storage.googleapis.com/b1/68/4b/c1e5f9866da1ea/US10943702-20210309-D00000.png
CN-109791809-B,Vacuum plasma reactor ,俄罗斯联邦诺萨顿国家原子能公司,"V.Y.科尔加诺夫, I.I.波杜布尼, S.Y.基利洛夫, P.D.特罗菲莫维奇",2016-09-16,2017-09-01,2023-03-07,2023-03-07,https://patents.google.com/patent/CN109791809B/en,https://patentimages.storage.googleapis.com/a6/38/a7/73312e546743e4/10159.png
KR-102262868-B1,vacuum plasma reactor ,스테이트 에토믹 에너지 코퍼레이션 “로사톰”온 비핼프 오브  더 러시안 페더레이션,"블라디미르 유리에비치 콜가노브, 이반 이고레비치 포두브니이, 세르게이 유리에비치 키릴로브, 피오트르 드미트리에비치 트로피모비치",2016-09-16,2017-09-01,2021-06-08,2021-06-08,https://patents.google.com/patent/KR102262868B1/en,https://patentimages.storage.googleapis.com/d5/f0/24/9a2e0a6aac0ee1/112019025416327-pct00001.png
KR-20190060764-A,Vacuum plasma reactor ,스테이트 에토믹 에너지 코퍼레이션 “로사톰”온 비핼프 오브 더 러시안 페더레이션,"블라디미르 유리에비치 콜가노브, 이반 이고레비치 포두브니이, 세르게이 유리에비치 키릴로브, 피오트르 드미트리에비치 트로피모비치",2016-09-16,2017-09-01,2019-06-03,,https://patents.google.com/patent/KR20190060764A/en,https://patentimages.storage.googleapis.com/da/cf/7a/d32135448aed93/pct00001.png
EP-3514802-A4,Vacuum plasma reactor ,"State Atomic Energy Corporation ""Rosatom"" on Behalf of The Russian Federation","Vladimir Yuryevich KOLGANOV, Ivan Igorevich PODDUBNYY, Sergey Yuryevich KIRILLOV, Pyotr Dmitryevich TROFIMOVICH",2016-09-16,2017-09-01,2020-03-25,,https://patents.google.com/patent/EP3514802A4/en,
CN-109791809-A,Vacuum plasma reactor ,俄罗斯联邦诺萨顿国家原子能公司,"V.Y.科尔加诺夫, I.I.波杜布尼, S.Y.基利洛夫, P.D.特罗菲莫维奇",2016-09-16,2017-09-01,2019-05-21,,https://patents.google.com/patent/CN109791809A/en,
JP-2019533147-A,Vacuum plasma furnace ,"ステート・アトミック・エナジー・コーポレーション・ロスアトム・オン・ビハーフ・オブ・ザ・ロシアン・フェデレーションＳｔａｔｅ Ａｔｏｍｉｃ Ｅｎｅｒｇｙ Ｃｏｒｐｏｒａｔｉｏｎ ‘Ｒｏｓａｔｏｍ’ Ｏｎｂｅｈａｌｆ Ｏｆ Ｔｈｅ Ｒｕｓｓｉａｎ Ｆｅｄｅｒａｔｉｏｎ, ステート・アトミック・エナジー・コーポレーション・ロスアトム・オン・ビハーフ・オブ・ザ・ロシアン・フェデレーション","コルガノフ、ブラディミル・ユリエビッチ, ポドゥブニー、イバン・イゴレビッチ, キリロフ、セルゲイ・ユリエビッチ, トロフィモビッチ、ピョートル・ドミトリエビッチ",2016-09-16,2017-09-01,2019-11-14,,https://patents.google.com/patent/JP2019533147A/en,https://patentimages.storage.googleapis.com/34/dd/4f/f950c79541ad00/2019533147-3.png
EP-3514802-B1,Device for electrically connecting components situated inside a nuclear fusion reactor chamber to a vacuum vessel of the reactor ,"State Atomic Energy Corporation ""Rosatom"" on Behalf of The Russian Federation","Vladimir Yuryevich KOLGANOV, Ivan Igorevich PODDUBNYY, Sergey Yuryevich KIRILLOV, Pyotr Dmitryevich TROFIMOVICH",2016-09-16,2017-09-01,2021-08-18,2021-08-18,https://patents.google.com/patent/EP3514802B1/en,https://patentimages.storage.googleapis.com/a6/08/eb/9f5b0efeedadbb/imgf0001.png
DE-102017120289-A1,Thermonuclear fusion reactor ,Emil Horvat,Anmelder Gleich,2017-09-04,2017-09-04,2019-03-07,,https://patents.google.com/patent/DE102017120289A1/en,https://patentimages.storage.googleapis.com/50/e6/c8/2e7c51c9d7dd20/DE102017120289A1_0001.png
