search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&clustered=true&dups=language&sort=old&oq=%28G21B+NOT+G21B3%252f00%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2014219407-A1,Rotating High-Density Fusion Reactor For Aneutronic and Neutronic Fusion ,Alfred Y. Wong,Alfred Y. Wong,2009-05-19,2014-03-11,2014-08-07,,https://patents.google.com/patent/US20140219407A1/en,https://patentimages.storage.googleapis.com/1a/e3/89/bfe0022032a950/US20140219407A1-20140807-D00000.png
US-9245654-B2,Rotating high-density fusion reactor for aneutronic and neutronic fusion ,"Nonlinear Ion Dynamics, Llc",Alfred Y. Wong,2009-05-19,2014-03-11,2016-01-26,2016-01-26,https://patents.google.com/patent/US9245654B2/en,https://patentimages.storage.googleapis.com/35/d2/ce/de0964dfd00181/US09245654-20160126-D00000.png
CN-105122042-B,Use the microwave plasma spectrometer of dielectric resonator ,拉多姆公司,"约万·耶夫蒂奇, 阿肖克·梅农, 韦利博尔·皮凯利亚",2013-03-13,2014-03-12,2019-09-20,2019-09-20,https://patents.google.com/patent/CN105122042B/en,
CA-2905929-C,Plasma generator using dielectric resonator ,"Radom Corporation, Jovan Jevtic, Ashok Menon, Velibor Pikelja","Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2022-04-12,2022-04-12,https://patents.google.com/patent/CA2905929C/en,
KR-102226852-B1,Plasma generator using dielectric resonator ,레이덤 코퍼레이션,"조반 제브틱, 아쇽 메논, 벨리보어 피켈자",2013-03-13,2014-03-12,2021-03-11,2021-03-11,https://patents.google.com/patent/KR102226852B1/en,https://patentimages.storage.googleapis.com/bf/62/99/f0be3c8ac137a2/112015096601259-pct00001.png
US-9491841-B2,Plasma generator using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-11-08,2016-11-08,https://patents.google.com/patent/US9491841B2/en,https://patentimages.storage.googleapis.com/8e/35/03/a8deca588a3f05/US09491841-20161108-D00000.png
CA-2905931-A1,Microwave plasma spectrometer using dielectric resonator ,"Radom Corporation, Jovan Jevtic, Ashok Menon, Velibor Pikelja","Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2014-10-02,,https://patents.google.com/patent/CA2905931A1/en,
KR-20150128841-A,Plasma generator using dielectric resonator ,레이덤 코퍼레이션,"조반 제브틱, 아쇽 메논, 벨리보어 피켈자",2013-03-13,2014-03-12,2015-11-18,,https://patents.google.com/patent/KR20150128841A/en,https://patentimages.storage.googleapis.com/c2/61/3f/27d21f68188365/pct00001.png
CN-105122042-A,Microwave plasma spectrometer using dielectric resonator ,拉多姆公司,"约万·耶夫蒂奇, 阿肖克·梅农, 韦利博尔·皮凯利亚",2013-03-13,2014-03-12,2015-12-02,,https://patents.google.com/patent/CN105122042A/en,
WO-2014159590-A1,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2014-10-02,,https://patents.google.com/patent/WO2014159590A1/en,
WO-2014159590-A9,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2015-02-19,,https://patents.google.com/patent/WO2014159590A9/en,
US-10285256-B2,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2019-05-07,2019-05-07,https://patents.google.com/patent/US10285256B2/en,https://patentimages.storage.googleapis.com/a3/d5/b4/fe46aeb4758672/US10285256-20190507-D00000.png
EP-2974559-A4,Plasma generator using dielectric resonator ,Radom Corp,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-09-21,,https://patents.google.com/patent/EP2974559A4/en,
AU-2014240385-A1,Plasma generator using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2015-10-01,,https://patents.google.com/patent/AU2014240385A1/en,
JP-6568050-B2,Microwave plasma spectrometer using a dielectric resonator. ,"ラドム コーポレイションＲａｄｏｍ Ｃｏｒｐｏｒａｔｉｏｎ, ラドム  コーポレイション","ジェヴティック，ジョヴァン, メノン，アショク, ピケルジャ，ヴェリボー",2013-03-13,2014-03-12,2019-08-28,2019-08-28,https://patents.google.com/patent/JP6568050B2/en,https://patentimages.storage.googleapis.com/0e/37/f0/67dc0956264935/0006568050-13.png
AU-2014240385-B2,Plasma generator using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2018-02-15,2018-02-15,https://patents.google.com/patent/AU2014240385B2/en,
AU-2014240387-B2,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2017-11-30,2017-11-30,https://patents.google.com/patent/AU2014240387B2/en,
US-2016029472-A1,Plasma Generator Using Dielectric Resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-01-28,,https://patents.google.com/patent/US20160029472A1/en,https://patentimages.storage.googleapis.com/89/97/8e/b69654dbee1536/US20160029472A1-20160128-D00000.png
WO-2014159588-A1,Plasma generator using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2014-10-02,,https://patents.google.com/patent/WO2014159588A1/en,
CN-105122951-B,Use the plasma generator of dielectric resonator ,拉多姆公司,"约万·耶夫蒂奇, 阿肖克·梅农, 韦利博尔·皮凯利亚",2013-03-13,2014-03-12,2018-05-04,2018-05-04,https://patents.google.com/patent/CN105122951B/en,
EP-2972241-A4,Microwave plasma spectrometer using dielectric resonator ,Radom Corp,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-09-21,,https://patents.google.com/patent/EP2972241A4/en,
US-2016025656-A1,Microwave Plasma Spectrometer Using Dielectric Resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-01-28,,https://patents.google.com/patent/US20160025656A1/en,https://patentimages.storage.googleapis.com/00/db/4b/7e0abb5c0a67ed/US20160025656A1-20160128-D00000.png
CA-2905931-C,Microwave plasma spectrometer using dielectric resonator ,"Radom Corporation, Jovan Jevtic, Ashok Menon, Velibor Pikelja","Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2021-10-26,2021-10-26,https://patents.google.com/patent/CA2905931C/en,
SG-11201507579U-A,Plasma generator using dielectric resonator ,Radom Corp,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2015-10-29,,https://patents.google.com/patent/SG11201507579UA/en,
CA-2905929-A1,Plasma generator using dielectric resonator ,"Radom Corporation, Jovan Jevtic, Ashok Menon, Velibor Pikelja","Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2014-10-02,,https://patents.google.com/patent/CA2905929A1/en,
CN-105122951-A,Plasma generator using dielectric resonator ,拉多姆公司,"约万·耶夫蒂奇, 阿肖克·梅农, 韦利博尔·皮凯利亚",2013-03-13,2014-03-12,2015-12-02,,https://patents.google.com/patent/CN105122951A/en,
JP-2016520797-A,Microwave plasma spectrometer using a dielectric resonator. ,"ラドム コーポレイションＲａｄｏｍ Ｃｏｒｐｏｒａｔｉｏｎ, ラドム  コーポレイション","ジェヴティック，ジョヴァン, メノン，アショク, ピケルジャ，ヴェリボー",2013-03-13,2014-03-12,2016-07-14,,https://patents.google.com/patent/JP2016520797A/en,https://patentimages.storage.googleapis.com/29/6f/0e/f601cdd44b9a6f/2016520797-14.png
AU-2014240387-A1,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2015-10-01,,https://patents.google.com/patent/AU2014240387A1/en,
EP-2972241-A1,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-01-20,,https://patents.google.com/patent/EP2972241A1/en,
SG-11201507580U-A,Microwave plasma spectrometer using dielectric resonator ,Radom Corp,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2015-10-29,,https://patents.google.com/patent/SG11201507580UA/en,
EP-2974559-B1,Plasma generator using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2020-05-13,2020-05-13,https://patents.google.com/patent/EP2974559B1/en,https://patentimages.storage.googleapis.com/a6/35/a1/004d0e04ea1d4f/imgf0001.png
EP-2974559-A1,Plasma generator using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2016-01-20,,https://patents.google.com/patent/EP2974559A1/en,
EP-2972241-B1,Microwave plasma spectrometer using dielectric resonator ,Radom Corporation,"Jovan Jevtic, Ashok Menon, Velibor Pikelja",2013-03-13,2014-03-12,2019-09-04,2019-09-04,https://patents.google.com/patent/EP2972241B1/en,https://patentimages.storage.googleapis.com/d8/bc/45/9cecf89e6c7fae/imgf0001.png
JP-6411449-B2,"Plasma generator using optical resonator, optical spectrometer, mass spectrometer, and plasma generation method ","ラドム コーポレイションＲａｄｏｍ Ｃｏｒｐｏｒａｔｉｏｎ, ラドム  コーポレイション","ジェヴティック，ジョヴァン, メノン，アショク, ピケルジャ，ヴェリボー",2013-03-13,2014-03-12,2018-10-24,2018-10-24,https://patents.google.com/patent/JP6411449B2/en,https://patentimages.storage.googleapis.com/6c/76/af/6ac3760d822eeb/0006411449-2.png
JP-2016522533-A,Plasma generator using dielectric resonator ,"ラドム コーポレイションＲａｄｏｍ Ｃｏｒｐｏｒａｔｉｏｎ, ラドム  コーポレイション","ジェヴティック，ジョヴァン, メノン，アショク, ピケルジャ，ヴェリボー",2013-03-13,2014-03-12,2016-07-28,,https://patents.google.com/patent/JP2016522533A/en,https://patentimages.storage.googleapis.com/7f/f3/9f/a58f229cbc7eae/2016522533-3.png
WO-2014160128-A1,Friction heat management injection support rings for ife hohlraums ,"Lawrence Livermore National Security, Llc","Robin Miles, Mark HAVSTAD, Wayne Miller",2013-03-14,2014-03-13,2014-10-02,,https://patents.google.com/patent/WO2014160128A1/en,
US-2015364221-A1,Accelerator-driven subcritical reactor system ,"Sutherland Cook Ellwood, JR.","Sutherland Cook Ellwood, JR.",2013-03-15,2014-03-13,2015-12-17,,https://patents.google.com/patent/US20150364221A1/en,
EP-2973589-B1,Accelerator-driven subcritical reactor system ,"Ellwood, Sutherland Cook",Sutherland Cook ELLWOOD,2013-03-15,2014-03-14,2018-01-17,2018-01-17,https://patents.google.com/patent/EP2973589B1/en,https://patentimages.storage.googleapis.com/96/fd/72/31b7c8caec1b84/imgf0001.png
BR-112015022428-A2,throttle driven subcritical reactor system ,cook ellwood Sutherland,cook ellwood Sutherland,2013-03-15,2014-03-14,2017-07-18,,https://patents.google.com/patent/BR112015022428A2/en,
JP-2016512887-A,Accelerator-driven subcritical reactor system ,"サザーランド クック エルウッド, サザーランド  クック エルウッド","サザーランド クック エルウッド, サザーランド  クック エルウッド",2013-03-15,2014-03-14,2016-05-09,,https://patents.google.com/patent/JP2016512887A/en,https://patentimages.storage.googleapis.com/75/6a/e2/e6a21d8cf54cb3/2016512887-3.png
KR-20160055722-A,Accelerator-driven subcritical reactor system ,서덜랜드 쿡 엘우드,서덜랜드 쿡 엘우드,2013-03-15,2014-03-14,2016-05-18,,https://patents.google.com/patent/KR20160055722A/en,https://patentimages.storage.googleapis.com/0e/ad/9e/f1e6c689be653e/pct00001.png
CN-105190769-B,The convergent reaction shut-down system of Accelerator driven ,萨瑟兰德·库克·埃尔伍德,萨瑟兰德·库克·埃尔伍德,2013-03-15,2014-03-14,2018-05-22,2018-05-22,https://patents.google.com/patent/CN105190769B/en,
CN-105190769-A,Accelerator-driven subcritical reactor system ,萨瑟兰德·库克·埃尔伍德,萨瑟兰德·库克·埃尔伍德,2013-03-15,2014-03-14,2015-12-23,,https://patents.google.com/patent/CN105190769A/en,
RU-2689778-C2,Accelerator-driven subcritical reactor control system ,Сатерленд Кук ЭЛЛВУД,Сатерленд Кук ЭЛЛВУД,2013-03-15,2014-03-14,2019-05-29,2019-05-29,https://patents.google.com/patent/RU2689778C2/en,https://patentimages.storage.googleapis.com/20/2a/94/59d3a1070e87a4/00000002.png
BR-112015022428-B1,SUBCRITICAL REACTOR SYSTEM ACCELERATED ,Sutherland cook ellwood,Sutherland Cook Ellwood,2013-03-15,2014-03-14,2021-03-23,,https://patents.google.com/patent/BR112015022428B1/en,https://patentimages.storage.googleapis.com/43/7f/ec/450ce6deeb2948/img0001.png
WO-2014204536-A3,Accelerator-driven subcritical reactor system ,Ellwood Sutherland Cook,Sutherland Cook ELLWOOD,2013-03-15,2014-03-14,2015-02-19,,https://patents.google.com/patent/WO2014204536A3/en,
EP-2973589-A2,Accelerator-driven subcritical reactor system ,"Ellwood, Sutherland Cook",Sutherland Cook ELLWOOD,2013-03-15,2014-03-14,2016-01-20,,https://patents.google.com/patent/EP2973589A2/en,
RU-2015142421-A,ACCELERATOR CONTROLLED SYSTEM OF A SUBCRITICAL REACTOR ,Сатерленд Кук ЭЛЛВУД,Сатерленд Кук ЭЛЛВУД,2013-03-15,2014-03-14,2017-04-21,,https://patents.google.com/patent/RU2015142421A/en,
WO-2014204536-A2,Accelerator-driven subcritical reactor system ,Ellwood Sutherland Cook,Sutherland Cook ELLWOOD,2013-03-15,2014-03-14,2014-12-24,,https://patents.google.com/patent/WO2014204536A2/en,
US-2016027534-A1,Accelerator-driven subcritical reactor system ,Sutherland Cook ELLWOOD,Sutherland Cook ELLWOOD Jr.,2013-03-15,2014-03-14,2016-01-28,,https://patents.google.com/patent/US20160027534A1/en,https://patentimages.storage.googleapis.com/9d/cf/92/75bf95c269da45/US20160027534A1-20160128-D00000.png
AU-2014281201-A1,Accelerator-driven subcritical reactor system ,Sutherland Cook ELLWOOD,Sutherland Cook ELLWOOD,2013-03-15,2014-03-14,2015-10-29,,https://patents.google.com/patent/AU2014281201A1/en,
CA-2908737-A1,Accelerator-driven subcritical reactor system ,Sutherland Cook ELLWOOD,Sutherland Cook ELLWOOD,2013-03-15,2014-03-14,2014-12-24,,https://patents.google.com/patent/CA2908737A1/en,
WO-2014152973-A1,System and method for multi-layer heat transfer panel ,"Lawrence Livermore National Security, Llc","Kevin J. Kramer, Ryan P. Abbott, Anthony Dunne, Bassem S. EL-DASHER, Ryan M. HUNT, Jeffery LATKOWSKI",2013-03-14,2014-03-14,2014-09-25,,https://patents.google.com/patent/WO2014152973A1/en,
EP-2973589-A4,Accelerator-driven subcritical reactor system ,Sutherland Cook Ellwood,Sutherland Cook Ellwood,2013-03-15,2014-03-14,2016-12-28,,https://patents.google.com/patent/EP2973589A4/en,
US-9412474-B2,Method and apparatus for compressing plasma to a high energy state ,Brent Freeze,Brent Freeze,2010-03-18,2014-03-17,2016-08-09,2016-08-09,https://patents.google.com/patent/US9412474B2/en,https://patentimages.storage.googleapis.com/f7/ea/be/6f50b39c94c227/US09412474-20160809-D00000.png
US-2016196882-A1,Method and Apparatus for Compressing Plasma to a High Energy State ,Brent Freeze,Brent Freeze,2010-03-18,2014-03-17,2016-07-07,,https://patents.google.com/patent/US20160196882A1/en,https://patentimages.storage.googleapis.com/e9/19/d8/8f7dae7c297d41/US20160196882A1-20160707-D00000.png
CN-103886919-A,Method for improving fusion reactor inner wall plasma irradiation prevention performance through lamination ,北京工业大学,"王波, 胡德志, 马栋, 吕广宏",2014-03-26,2014-03-26,2014-06-25,,https://patents.google.com/patent/CN103886919A/en,https://patentimages.storage.googleapis.com/ed/13/f3/21cb9fe6ebb3e0/HDA0000482720760000011.png
CN-103886919-B,Lamination is utilized to improve the method for fusion reactor inwall anti-plasma irradiation behaviour ,北京工业大学,"王波, 胡德志, 马栋, 吕广宏",2014-03-26,2014-03-26,2016-02-17,2016-02-17,https://patents.google.com/patent/CN103886919B/en,
US-9959942-B2,Encapsulating magnetic fields for plasma confinement ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-05-01,2018-05-01,https://patents.google.com/patent/US9959942B2/en,https://patentimages.storage.googleapis.com/17/68/2c/446b73491f6960/US09959942-20180501-D00000.png
US-2018047462-A1,Encapsulating Magnetic Fields for Plasma Confinement ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-02-15,,https://patents.google.com/patent/US20180047462A1/en,https://patentimages.storage.googleapis.com/5e/df/3d/e995b6186f1cbe/US20180047462A1-20180215-D00000.png
US-9959941-B2,System for supporting structures immersed in plasma ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-05-01,2018-05-01,https://patents.google.com/patent/US9959941B2/en,https://patentimages.storage.googleapis.com/6f/d3/44/9b8945263d1e1c/US09959941-20180501-D00000.png
US-2018068748-A1,Magnetic Field Plasma Confinement for Compact Fusion Power ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-03-08,,https://patents.google.com/patent/US20180068748A1/en,https://patentimages.storage.googleapis.com/ef/7a/fa/b7482636f53f4a/US20180068748A1-20180308-D00000.png
US-2018047463-A1,Heating plasma for fusion power using electromagnetic waves ,Lockheed Martin Corporation,"Thomas John McGuire, Josh Eugene Coleman",2013-04-03,2014-04-02,2018-02-15,,https://patents.google.com/patent/US20180047463A1/en,https://patentimages.storage.googleapis.com/52/43/9d/d6affc824215cf/US20180047463A1-20180215-D00000.png
US-2018090232-A1,Heating Plasma for Fusion Power Using Neutral Beam Injection ,Lockheed Martin Corporation,"Thomas John McGuire, Josh Eugene Coleman",2013-04-03,2014-04-02,2018-03-29,,https://patents.google.com/patent/US20180090232A1/en,https://patentimages.storage.googleapis.com/f2/c7/2c/5ef5b2913d4881/US20180090232A1-20180329-D00000.png
US-2014301517-A1,Active Cooling of Structures Immersed in Plasma ,Thomas John McGuire,Thomas John McGuire,2013-04-03,2014-04-02,2014-10-09,,https://patents.google.com/patent/US20140301517A1/en,https://patentimages.storage.googleapis.com/70/eb/36/d8c26818eb6408/US20140301517A1-20141009-D00000.png
US-2018068747-A1,System for Supporting Structures Immersed in Plasma ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-03-08,,https://patents.google.com/patent/US20180068747A1/en,https://patentimages.storage.googleapis.com/97/f9/ec/49475539eecc6b/US20180068747A1-20180308-D00000.png
US-2014301519-A1,Heating Plasma for Fusion Power Using Magnetic Field Oscillation ,Thomas John McGuire,Thomas John McGuire,2013-04-03,2014-04-02,2014-10-09,,https://patents.google.com/patent/US20140301519A1/en,https://patentimages.storage.googleapis.com/4c/98/2b/8cb00077922933/US20140301519A1-20141009-D00000.png
US-10049773-B2,Heating plasma for fusion power using neutral beam injection ,Lockheed Martin Corporation,"Thomas John McGuire, Josh Eugene Coleman",2013-04-03,2014-04-02,2018-08-14,2018-08-14,https://patents.google.com/patent/US10049773B2/en,https://patentimages.storage.googleapis.com/42/92/42/cb8d02df1c85d3/US10049773-20180814-D00000.png
US-9941024-B2,Heating plasma for fusion power using electromagnetic waves ,Lockheed Martin Corporation,"Thomas John McGuire, Josh Eugene Coleman",2013-04-03,2014-04-02,2018-04-10,2018-04-10,https://patents.google.com/patent/US9941024B2/en,https://patentimages.storage.googleapis.com/b9/46/79/c14d8f7c25b69f/US09941024-20180410-D00000.png
US-9934876-B2,Magnetic field plasma confinement for compact fusion power ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-04-03,2018-04-03,https://patents.google.com/patent/US9934876B2/en,https://patentimages.storage.googleapis.com/ba/0f/03/bd7b351c9aee27/US09934876-20180403-D00000.png
US-9928926-B2,Active cooling of structures immersed in plasma ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-03-27,2018-03-27,https://patents.google.com/patent/US9928926B2/en,https://patentimages.storage.googleapis.com/9c/33/bd/c4e7831647728f/US09928926-20180327-D00000.png
US-9947420-B2,Magnetic field plasma confinement for compact fusion power ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-04-17,2018-04-17,https://patents.google.com/patent/US9947420B2/en,https://patentimages.storage.googleapis.com/cb/1d/35/0013503ecc917a/US09947420-20180417-D00000.png
US-9928927-B2,Heating plasma for fusion power using magnetic field oscillation ,Lockheed Martin Corporation,Thomas John McGuire,2013-04-03,2014-04-02,2018-03-27,2018-03-27,https://patents.google.com/patent/US9928927B2/en,https://patentimages.storage.googleapis.com/73/d4/79/d0a02675840ae3/US09928927-20180327-D00000.png
US-2014301518-A1,Magnetic Field Plasma Confinement for Compact Fusion Power ,Thomas John McGuire,Thomas John McGuire,2013-04-03,2014-04-02,2014-10-09,,https://patents.google.com/patent/US20140301518A1/en,https://patentimages.storage.googleapis.com/ab/f2/3f/aa3d4f6207bdd7/US20140301518A1-20141009-D00000.png
EP-2981967-B1,Magnetic field plasma confinement for compact fusion power reactor ,Lockheed Martin Corporation,Thomas John MCGUIRE,2013-04-03,2014-04-03,2017-08-02,2017-08-02,https://patents.google.com/patent/EP2981967B1/en,https://patentimages.storage.googleapis.com/ae/f4/09/13fb2e6b08ed3d/imgf0001.png
JP-2016527474-A,Confinement of magnetic field plasma for small fusion power ,"ロッキード マーティン コーポレイションＬｏｃｋｈｅｅｄ Ｍａｒｔｉｎ Ｃｏｒｐｏｒａｔｉｏｎ, ロッキード  マーティン  コーポレイション",マクガイアー，トーマス，ジョン,2013-04-03,2014-04-03,2016-09-08,,https://patents.google.com/patent/JP2016527474A/en,https://patentimages.storage.googleapis.com/39/c6/3d/8beb69f0e945c7/2016527474-3.png
BR-112015025235-A2,magnetic field plasma confinement for compact fusion power reactor ,Lockheed Corp,John Mcguire Thomas,2013-04-03,2014-04-03,2017-07-18,,https://patents.google.com/patent/BR112015025235A2/en,
SG-11201508217R-A,Encapsulating magnetic fields for plasma confinement ,Lockheed Corp,Thomas John Mcguire,2013-04-03,2014-04-03,2015-11-27,,https://patents.google.com/patent/SG11201508217RA/en,
KR-20150136538-A,Active cooling of structures immersed in plasma ,록히드 마틴 코포레이션,토마스 존 맥과이어,2013-04-03,2014-04-03,2015-12-07,,https://patents.google.com/patent/KR20150136538A/en,https://patentimages.storage.googleapis.com/ca/50/a1/f9e5a04f2df879/pct00001.png
AU-2014281140-B2,Magnetic field plasma confinement for compact fusion reactor ,Lockheed Martin Corporation,Thomas John Mcguire,2013-04-03,2014-04-03,2017-11-30,2017-11-30,https://patents.google.com/patent/AU2014281140B2/en,
CA-2908459-C,Magnetic field plasma confinement for compact fusion power ,"Lockheed Martin Corporation, Thomas John Mcguire",Thomas John Mcguire,2013-04-03,2014-04-03,2021-04-20,2021-04-20,https://patents.google.com/patent/CA2908459C/en,
AU-2014281142-B2,Heating plasma for fusion power using neutral beam injection ,Lockheed Martin Corporation,"Josh Eugene Coleman, Thomas John Mcguire",2013-04-03,2014-04-03,2017-11-30,2017-11-30,https://patents.google.com/patent/AU2014281142B2/en,
EP-2981974-B1,Encapsulating magnetic fields for plasma confinement ,Lockheed Martin Corporation,Thomas John MCGUIRE,2013-04-03,2014-04-03,2018-01-31,2018-01-31,https://patents.google.com/patent/EP2981974B1/en,https://patentimages.storage.googleapis.com/3f/e0/ae/9984ba524642cc/imgf0001.png
AU-2014281139-B2,System for supporting structures immersed in plasma ,Lockheed Martin Corporation,Thomas John Mcguire,2013-04-03,2014-04-03,2018-01-04,2018-01-04,https://patents.google.com/patent/AU2014281139B2/en,
DK-2981973-T3,Magnetic field plasma containment for a compact fusion reactor ,Lockheed Corp,Thomas John Mcguire,2013-04-03,2014-04-03,2017-10-23,2017-10-23,https://patents.google.com/patent/DK2981973T3/en,
EP-2981971-B1,Active cooling of structures immersed in a plasma ,Lockheed Martin Corporation,Thomas John Mcguire,2013-04-03,2014-04-03,2018-02-14,2018-02-14,https://patents.google.com/patent/EP2981971B1/en,https://patentimages.storage.googleapis.com/f7/73/36/edfc7d701c396f/imgf0001.png
EP-2981968-B1,Heating plasma for fusion power using neutral beam injection ,Lockheed Martin Corporation,"Thomas John MCGUIRE, Josh Eugene COLEMAN",2013-04-03,2014-04-03,2018-06-06,2018-06-06,https://patents.google.com/patent/EP2981968B1/en,https://patentimages.storage.googleapis.com/ae/33/2f/d17bd29d6a360e/imgf0001.png
JP-6571634-B2,Fusion reactor ,"ロッキード マーティン コーポレイションＬｏｃｋｈｅｅｄ Ｍａｒｔｉｎ Ｃｏｒｐｏｒａｔｉｏｎ, ロッキード  マーティン  コーポレイション",マクガイアー，トーマス，ジョン,2013-04-03,2014-04-03,2019-09-04,2019-09-04,https://patents.google.com/patent/JP6571634B2/en,https://patentimages.storage.googleapis.com/62/23/84/cf36b83173e720/0006571634-2.png
JP-6625967-B2,Fusion reactor ,"ロッキード マーティン コーポレイションＬｏｃｋｈｅｅｄ Ｍａｒｔｉｎ Ｃｏｒｐｏｒａｔｉｏｎ, ロッキード  マーティン  コーポレイション",マクガイアー，トーマス，ジョン,2013-04-03,2014-04-03,2019-12-25,2019-12-25,https://patents.google.com/patent/JP6625967B2/en,https://patentimages.storage.googleapis.com/73/87/c1/5e6d84927bcc6e/0006625967-2.png
CA-2908480-C,Magnetic field plasma confinement for compact fusion power reactor ,"Lockheed Martin Corporation, Thomas John Mcguire",Thomas John Mcguire,2013-04-03,2014-04-03,2021-04-13,2021-04-13,https://patents.google.com/patent/CA2908480C/en,
KR-102197520-B1,Encapsulating magnetic fields for plasma confinement ,록히드 마틴 코포레이션,토마스 존 맥과이어,2013-04-03,2014-04-03,2020-12-31,2020-12-31,https://patents.google.com/patent/KR102197520B1/en,https://patentimages.storage.googleapis.com/4e/76/38/67b69c9d195272/112015105610586-pct00001.png
WO-2014204554-A2,System for supporting structures immersed in plasma ,Lockheed Martin Corporation,Thomas John MCGUIRE,2013-04-03,2014-04-03,2014-12-24,,https://patents.google.com/patent/WO2014204554A2/en,
AU-2014281138-B2,Active cooling of structures immersed in plasma ,Lockheed Martin Corporation,Thomas John Mcguire,2013-04-03,2014-04-03,2017-12-14,2017-12-14,https://patents.google.com/patent/AU2014281138B2/en,
AU-2014281141-B2,Encapsulating magnetic fields for plasma confinement ,Lockheed Martin Corporation,Thomas John Mcguire,2013-04-03,2014-04-03,2018-01-04,2018-01-04,https://patents.google.com/patent/AU2014281141B2/en,
WO-2014204553-A3,Active cooling of structures immersed in plasma ,Lockheed Martin Corporation,Thomas John Mcguire,2013-04-03,2014-04-03,2015-02-19,,https://patents.google.com/patent/WO2014204553A3/en,
DK-2981967-T3,Magnetic field plasma containment for a compact fusion power reactor ,Lockheed Corp,Thomas John Mcguire,2013-04-03,2014-04-03,2017-10-30,2017-10-30,https://patents.google.com/patent/DK2981967T3/en,
EP-2981967-A1,Magnetic field plasma confinement for compact fusion power reactor ,Lockheed Martin Corporation,Thomas John MCGUIRE,2013-04-03,2014-04-03,2016-02-10,,https://patents.google.com/patent/EP2981967A1/en,
WO-2014204558-A2,Heating plasma for fusion power using magnetic field oscillation ,Lockheed Martin Corporation,Thomas John MCGUIRE,2013-04-03,2014-04-03,2014-12-24,,https://patents.google.com/patent/WO2014204558A2/en,
SG-11201508212S-A,Active cooling of structures immersed in plasma ,Lockheed Corp,Thomas John Mcguire,2013-04-03,2014-04-03,2015-11-27,,https://patents.google.com/patent/SG11201508212SA/en,
