search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:19991231&after=priority:19800101&clustered=true&dups=language&sort=old&oq=%28G21B+NOT+G21B3%252f00%29+before:priority:19991231+after:priority:19800101
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5023043-A,Actively cooled device ,"Max-Planck-Gesellschaft Zur Forderung Der Wissenschaften E.V., Schwarzkopf Development Corporation","Heinz E. Kotzlowski, Gunter Kneringer",1984-05-07,1988-11-10,1991-06-11,1991-06-11,https://patents.google.com/patent/US5023043A/en,https://patentimages.storage.googleapis.com/44/1c/5a/2605000066e1e2/US5023043-drawings-page-2.png
US-5038052-A,Double swing power unit ,Mitsubishi Denki Kabushiki Kaisha,"Satarou Yamaguchi, Ichiro Nakazawa, Minoru Yamane",1987-11-17,1988-11-16,1991-08-06,1991-08-06,https://patents.google.com/patent/US5038052A/en,https://patentimages.storage.googleapis.com/42/ca/56/92f6c61b49830c/US5038052-drawings-page-2.png
WO-8905430-A3,Mechanically connected multipart objects with elements for improving the heat flow between the parts ,Plansee Metallwerk,Reinhard Staffler,1987-12-04,1988-12-02,1989-07-13,,https://patents.google.com/patent/WO1989005430A3/en,
WO-8905430-A2,Mechanically connected multipart objects with elements for improving the heat flow between the parts ,Metallwerk Plansee Gesellschaft M.B.H.,Reinhard Staffler,1987-12-04,1988-12-02,1989-06-15,,https://patents.google.com/patent/WO1989005430A2/en,
EP-0343218-B1,Mechanically connected multipart objects with elements for improving the heat flow between the parts ,Metallwerk Plansee Gesellschaft M.B.H.,Reinhard Staffler,1987-12-04,1988-12-02,1992-07-22,1992-07-22,https://patents.google.com/patent/EP0343218B1/en,
EP-0343218-A1,Mechanically connected multipart objects with elements for improving the heat flow between the parts ,Metallwerk Plansee Gesellschaft M.B.H.,Reinhard Staffler,1987-12-04,1988-12-02,1989-11-29,,https://patents.google.com/patent/EP0343218A1/en,
JP-H02502666-A,Mechanically bonded composite with elements to improve heat flow between each part ,メタルウエルク、プランゼー、ゲゼルシヤフト、ミツト、ベシユレンクテル、ハフツング,シユタツフラー、ラインハルト,1987-12-04,1988-12-02,1990-08-23,,https://patents.google.com/patent/JPH02502666A/en,
DE-3873078-D1,"MECHANICALLY CONNECTED, MULTI-PIECE BODY WITH ELEMENTS TO IMPROVE THE FLOW OF HEAT BETWEEN THE PARTS. ",Plansee Metallwerk,Reinhard Staffler,1987-12-04,1988-12-02,1992-08-27,1992-08-27,https://patents.google.com/patent/DE3873078D1/en,
AT-E78110-T1,DEVICE AND METHOD FOR DETECTING/ADJUSTING CLEARANCE IN A LITHOGRAPHY MACHINE. ,Hampshire Instr Inc,"Robert D Frankel, Marc J Martin, David G Baker, Thomas L Duft",1987-12-30,1988-12-28,1992-07-15,1992-07-15,https://patents.google.com/patent/ATE78110T1/en,
EP-0349632-A4,Gap sensing/adjustment apparatus and method for a lithography machine. ,Hampshire Instr Inc,"Robert D Frankel, Marc J Martin, David G Baker, Thomas L Duft",1987-12-30,1988-12-28,1990-05-14,,https://patents.google.com/patent/EP0349632A4/en,
EP-0349632-B1,Gap sensing/adjustment apparatus and method for a lithography machine ,"Hampshire Instruments, Inc","Robert D. Frankel, Marc J. Martin, David G. Baker, Thomas L. Duft",1987-12-30,1988-12-28,1992-07-08,1992-07-08,https://patents.google.com/patent/EP0349632B1/en,https://patentimages.storage.googleapis.com/56/08/33/25765bcd3e7be1/imgf0001.png
DE-3872705-D1,DEVICE AND METHOD FOR DETECTING / REGULATING THE CLEARANCE IN A LITHOGRAPHY MACHINE. ,Hampshire Instr Inc,"D Frankel, J Martin, G Baker, L Duft",1987-12-30,1988-12-28,1992-08-13,1992-08-13,https://patents.google.com/patent/DE3872705D1/en,
WO-8906430-A1,Gap sensing/adjustment apparatus and method for a lithography machine ,"Hampshire Instruments, Inc.","Robert D. Frankel, Marc J. Martin, David G. Baker, Thomas L. Duft",1987-12-30,1988-12-28,1989-07-13,,https://patents.google.com/patent/WO1989006430A1/en,
KR-920005740-B1,Gap sensing/adjustment apparatus and method for a lithography machine ,"햄프셔 인스트루먼츠 인코어 퍼레이티드, 제임스. 엠 훠 사이드","프랑켈 로버트 디, 제이. 마-틴 마아크, 지. 베이커 데이, 듀프트 토머스 엘",1987-12-30,1988-12-28,1992-07-16,1992-07-16,https://patents.google.com/patent/KR920005740B1/en,https://patentimages.storage.googleapis.com/fb/47/6e/a2ba57b8439388/kpo00001.png
EP-0349632-A1,Gap sensing/adjustment apparatus and method for a lithography machine. ,Hampshire Instr Inc,"Robert D Frankel, Marc J Martin, David G Baker, Thomas L Duft",1987-12-30,1988-12-28,1990-01-10,,https://patents.google.com/patent/EP0349632A1/en,
DE-3872705-T2,DEVICE AND METHOD FOR DETECTING / REGULATING THE CLEARANCE IN A LITHOGRAPHY MACHINE. ,Hampshire Instr Inc,"D Frankel, J Martin, G Baker, L Duft",1987-12-30,1988-12-28,1993-01-21,1993-01-21,https://patents.google.com/patent/DE3872705T2/en,
KR-900701015-A,Gap Detection / Adjustment Device and Method for Lithographic Press ,"제임스·엠 훠 사이드, 햄프셔 인스트루먼츠 인코어 퍼레이티드","프랑켈 로버트 디, 제이. 마-틴 마아크, 지. 베이커 데이빗, 듀프트 토머스 엘",1987-12-30,1988-12-28,1990-08-17,,https://patents.google.com/patent/KR900701015A/en,
JP-H02502503-A,Gap detection/adjustment device and method for lithography machines ,ハンプシャー　インスツルメンツ，インコーポレーテッド,"フランケル，ロバート　ディー．, マーチン，マーク　ジェイ．, ベイカー，デビッド　ジー．, ダフト，トーマス　エル．",1987-12-30,1988-12-28,1990-08-09,,https://patents.google.com/patent/JPH02502503A/en,
US-4958058-A,Transverse flow laser spray nozzle ,General Electric Company,"Wilbur D. Scheidt, Eric J. Whitney, Vanon D. Pratt",1989-02-08,1989-02-08,1990-09-18,1990-09-18,https://patents.google.com/patent/US4958058A/en,https://patentimages.storage.googleapis.com/98/85/63/ba8e0dd10f28cb/US4958058-drawings-page-2.png
US-4933155-A,Method of producing powder of lithium zirconate ,Tosoh Corporation,"Hiroya Nagata, Hiroshi Yamamura",1988-03-11,1989-03-01,1990-06-12,1990-06-12,https://patents.google.com/patent/US4933155A/en,
US-4931251-A,Experimental nuclear fusion reactor ,"Kenji Watanabe, Mitsubishi Denki Kabushiki Kaisha","Kenji Watanabe, Tadao Uyama, Norio Satomi, Masahiro Nishikawa, Satorou Yamaguchi, Ichiro Nakazawa",1985-05-29,1989-03-06,1990-06-05,1990-06-05,https://patents.google.com/patent/US4931251A/en,https://patentimages.storage.googleapis.com/29/1c/30/24e062db5c7299/US4931251-drawings-page-2.png
IL-89519-A0,Plasma confinement device ,Israel Atomic Energy Comm,,1989-03-07,1989-03-07,1989-09-10,,https://patents.google.com/patent/IL89519A0/en,
IL-89519-A,Topological plasma confinement method and plasma confinement device ,Israel Atomic Energy Comm,,1989-03-07,1989-03-07,1992-08-18,,https://patents.google.com/patent/IL89519A/en,
EP-0333041-A1,Method of producing a lithium zirconate powder ,Tosoh Corporation,"Hiroya Nagata, Hiroshi Yamamura",1988-03-11,1989-03-09,1989-09-20,,https://patents.google.com/patent/EP0333041A1/en,
US-H984-H,Self-pumping impurity control ,The United States Of America As Represented By The United States Department Of Energy,"Jeffrey N. Brooks, Richard F. Mattas",1983-12-21,1989-03-17,1991-11-05,1991-11-05,https://patents.google.com/patent/USH984H/en,https://patentimages.storage.googleapis.com/39/49/12/186df4b0b732d3/USH984-drawings-page-2.png
US-4986887-A,Process and apparatus for generating high density hydrogen in a matrix ,"Sankar Das Gupta, Jacobs James K","Sankar Das Gupta, James K. Jacobs",1989-03-31,1989-03-31,1991-01-22,1991-01-22,https://patents.google.com/patent/US4986887A/en,https://patentimages.storage.googleapis.com/eb/df/19/013d72d7859d1d/US4986887-drawings-page-2.png
DE-3913074-A1,Fusion reactor - using notched cathode for electrolysis and focused laser beams fo initiation ,Christoph Dipl Phys D Steinert,Christoph Dipl Phys D Steinert,1989-04-21,1989-04-21,1990-10-25,,https://patents.google.com/patent/DE3913074A1/en,
DE-68923901-T2,"Carbon fiber reinforced carbon composites, processes for their production and their use as inner walls of nuclear fusion reactors. ","Mitsubishi Heavy Ind Ltd, Mitsubishi Chem Corp","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1996-06-20,1996-06-20,https://patents.google.com/patent/DE68923901T2/en,
EP-0339606-B1,"Carbon fiber-reinforced carbon composite materials, processes for their production, and first walls of nuclear fusion reactors employing them ","Mitsubishi Jukogyo Kabushiki Kaisha, Mitsubishi Genshiryoku Kogyo Kabushiki Kaisha, Mitsubishi Chemical Corporation","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1995-08-23,1995-08-23,https://patents.google.com/patent/EP0339606B1/en,https://patentimages.storage.googleapis.com/e7/62/24/5c05470ffdd7c6/imgf0001.png
EP-0630875-A1,"Carbon fiber-reinforced carbon composite materials, processes for their production, and first walls of nuclear fusion reactors employing them ","Mitsubishi Jukogyo Kabushiki Kaisha, Mitsubishi Kasei Corporation","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1994-12-28,,https://patents.google.com/patent/EP0630875A1/en,https://patentimages.storage.googleapis.com/ba/2c/0b/398d026ec616ff/imgf0001.png
DE-68929046-T2,"Carbon fiber reinforced carbon composites, processes for their manufacture and their use as inner walls of nuclear fusion reactors ","Mitsubishi Heavy Ind Ltd, Mitsubishi Chem Ind","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1999-12-23,1999-12-23,https://patents.google.com/patent/DE68929046T2/en,
EP-0339606-A3,"Carbon fiber-reinforced carbon composite materials, processes for their production, and first walls of nuclear fusion reactors employing them ","Mitsubishi Jukogyo Kabushiki Kaisha, Mitsubishi Genshiryoku Kogyo Kabushiki Kaisha, Mitsubishi Kasei Corporation","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1990-10-17,,https://patents.google.com/patent/EP0339606A3/en,
DE-68929046-D1,"Carbon fiber reinforced carbon composites, processes for their manufacture and their use as inner walls of nuclear fusion reactors ","Mitsubishi Heavy Ind Ltd, Mitsubishi Chem Ind","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1999-09-09,1999-09-09,https://patents.google.com/patent/DE68929046D1/en,
EP-0630875-B1,"Carbon fiber-reinforced carbon composite materials, processes for their production, and first walls of nuclear fusion reactors employing them ","Mitsubishi Jukogyo Kabushiki Kaisha, Mitsubishi Kasei Corporation","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1999-08-04,1999-08-04,https://patents.google.com/patent/EP0630875B1/en,https://patentimages.storage.googleapis.com/9f/43/61/2676ee6e10bff6/00430001.png
DE-68923901-D1,"Carbon fiber reinforced carbon composites, processes for their production and their use as inner walls of nuclear fusion reactors. ","Mitsubishi Heavy Ind Ltd, Mitsubishi Atomic Power Ind, Mitsubishi Chem Ind","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1995-09-28,1995-09-28,https://patents.google.com/patent/DE68923901D1/en,
EP-0339606-A2,"Carbon fiber-reinforced carbon composite materials, processes for their production, and first walls of nuclear fusion reactors employing them ","Mitsubishi Jukogyo Kabushiki Kaisha, Mitsubishi Genshiryoku Kogyo Kabushiki Kaisha, Mitsubishi Chemical Corporation","Kimihiro Ioki, Kohei Okuyama, Kazuo Niwa, Hitoshi Seki, Takanori Takahashi",1988-04-28,1989-04-26,1989-11-02,,https://patents.google.com/patent/EP0339606A2/en,https://patentimages.storage.googleapis.com/28/70/64/97ea898b2ae780/imgf0001.png
DE-3914988-A1,Process for energy production from heavy-ion-oscillation energy - has transformer cores and converters coupled by multi-layer material wound into coils and laser assisted ,Juergen Blum,Juergen Blum,1988-03-07,1989-05-06,1990-11-08,,https://patents.google.com/patent/DE3914988A1/en,
US-H757-H,Method of sustaining a radial electric field and poloidal plasma rotation over most of the cross-section of a tokamak ,The United States Of America As Represented By The Department Of Energy,"Douglass S. Darrow, Masayuki Ono",1989-05-12,1989-05-12,1990-03-06,1990-03-06,https://patents.google.com/patent/USH757H/en,https://patentimages.storage.googleapis.com/cc/b9/7e/adcd06158b1080/USH757-drawings-page-2.png
US-5034183-A,Apparatus for colliding nuclear particle beams using ring magnets ,"A E Labs, Inc.",John P. Blewett,1989-05-23,1989-05-23,1991-07-23,1991-07-23,https://patents.google.com/patent/US5034183A/en,https://patentimages.storage.googleapis.com/53/46/7c/e627f9f262fd08/US5034183-drawings-page-2.png
JP-H0814633-B2,Nuclear fusion reactor ,株式会社日立製作所,"純孝 後藤, 菊池　　茂, 哲夫 中澤, 忠彦 三吉, 哲雄 小山, 義弘 小澤, 新一 伊東",1989-05-24,1989-05-24,1996-02-14,,https://patents.google.com/patent/JPH0814633B2/en,
JP-H02309288-A,Nuclear fusion reactor ,"Hitachi Ltd, 株式会社日立製作所","Sumitaka Goto, 後藤　純孝, Shigeru Kikuchi, 茂 菊池, Tetsuo Nakazawa, 哲夫 中澤, Tadahiko Mitsuyoshi, 忠彦 三吉, Tetsuo Koyama, 哲雄 小山, Yoshihiro Ozawa, 小澤　義弘, Shinichi Ito, 伊東　新一",1989-05-24,1989-05-24,1990-12-25,,https://patents.google.com/patent/JPH02309288A/en,
ZA-894248-B,Method and apparatus for producing nuclear energy ,Apricot Sa,"Shui-Yin Lo, Lo Shui-Yin",1988-06-07,1989-06-05,1990-05-30,,https://patents.google.com/patent/ZA894248B/en,
ES-2014642-A6,Method and apparatus for producing nuclear energy. ,Apricot Sa,Shui-Yin Lo,1988-06-07,1989-06-06,1990-07-16,,https://patents.google.com/patent/ES2014642A6/en,
EP-0346092-A1,Method and apparatus for producing nuclear energy ,Apricot S.A.,Shui-Yin Lo,1988-06-07,1989-06-07,1989-12-13,,https://patents.google.com/patent/EP0346092A1/en,https://patentimages.storage.googleapis.com/fa/b4/d7/065d72e7463c23/imgf0001.png
CN-1040453-A,Produce the method and apparatus of nuclear energy ,阿普里科特公司,娄水音,1988-06-07,1989-06-07,1990-03-14,,https://patents.google.com/patent/CN1040453A/en,
PL-279827-A1,Nuclear energy generating method and apparatus ,Apricot Sa,Lo Shui-Yin,1988-06-07,1989-06-07,1989-12-27,,https://patents.google.com/patent/PL279827A1/en,
CA-1328971-C,Gripstay channel veneer anchor assembly ,"Ronald P. Hohmann, Hohmann Enterprises, Inc.",Ronald P. Hohmann,1989-03-31,1989-06-12,1994-05-03,1994-05-03,https://patents.google.com/patent/CA1328971C/en,
WO-9012403-A1,Method and apparatus for producing nuclear energy ,Lo Shui Yin,Shui-Yin Lo,1989-04-13,1989-06-23,1990-10-18,,https://patents.google.com/patent/WO1990012403A1/en,
AU-4405289-A,Method and apparatus for producing nuclear energy ,Shui-Yin Lo,Shui-Yin Lo,1988-06-07,1989-06-23,1990-11-05,,https://patents.google.com/patent/AU4405289A/en,
DE-3923468-A1,Light nuclei fusion reactor with electrolytic deposition of fuel - has decreased laser energy input by embedded fuel gathering chamber in cathode ,Christoph Dipl Phys D Steinert,Christoph Dipl Phys D Steinert,1989-04-21,1989-07-15,1991-01-24,,https://patents.google.com/patent/DE3923468A1/en,
GB-8917294-D0,Fusion reactor apparatus ,Deutronic Limited,,1989-07-28,1989-07-28,1989-09-13,,https://patents.google.com/patent/GB8917294D0/en,
GB-2234850-A,Fusion reactor apparatus. ,Deutronic Limited,Christer Stenbacka,1989-07-28,1989-07-28,1991-02-13,,https://patents.google.com/patent/GB2234850A/en,
US-5012860-A,Actively cooled heat protective shield ,Max-Planck-Gesellschaft Zur Foerderung Der Wissenschaften E.V.,Samar B. Mukherjee,1988-08-25,1989-08-07,1991-05-07,1991-05-07,https://patents.google.com/patent/US5012860A/en,https://patentimages.storage.googleapis.com/89/3a/c8/f365ebea1461e4/US5012860-drawings-page-2.png
GB-8918134-D0,Generating a coherent beam of bosons ,Apricot Sa,,1985-07-25,1989-08-09,1989-09-20,,https://patents.google.com/patent/GB8918134D0/en,
GB-2220294-A,Fusion using a coherent nuclei beam ,Apricot Sa,Shui-Yin Lo,1985-07-25,1989-08-09,1990-01-04,,https://patents.google.com/patent/GB2220294A/en,
GB-2220294-B,Process and apparatus for producing energy by nuclear fusion ,Apricot Sa,Shui-Yin Lo,1985-07-25,1989-08-09,1990-04-04,1990-04-04,https://patents.google.com/patent/GB2220294B/en,
EP-0355662-B1,Actively cooled shield for heat protection ,"MUKHERJEE, Samar Bandhu",Samar Bandhu Mukherjee,1988-08-25,1989-08-14,1994-06-01,1994-06-01,https://patents.google.com/patent/EP0355662B1/en,https://patentimages.storage.googleapis.com/94/c9/1a/a454681d84a2e9/imgf0001.png
EP-0355662-A3,Actively cooled shield for heat protection ,"MUKHERJEE, Samar Bandhu",Samar Bandhu Mukherjee,1988-08-25,1989-08-14,1991-07-31,,https://patents.google.com/patent/EP0355662A3/en,
EP-0355662-A2,Actively cooled shield for heat protection ,"MUKHERJEE, Samar Bandhu",Samar Bandhu Mukherjee,1988-08-25,1989-08-14,1990-02-28,,https://patents.google.com/patent/EP0355662A2/en,https://patentimages.storage.googleapis.com/aa/0d/06/e422f9d457cab9/imgf0001.png
DE-58907748-D1,Actively cooled heat shield. ,Samar Bandhu Mukherjee,Samar Bandhu Mukherjee,1988-08-25,1989-08-14,1994-07-07,1994-07-07,https://patents.google.com/patent/DE58907748D1/en,
JP-H02105095-A,Heat-insulating shielding body ,"Max Planck Ges Foerderung Wissenschaft Ev, マツクス・プランク・ゲゼルシヤフト　ツール　フエールデルンク　デア　ビツセンシヤフテン　エー　フアウ","Samar B Mukherjee, サマール　バンドウ　ムーカージー",1988-08-25,1989-08-17,1990-04-17,,https://patents.google.com/patent/JPH02105095A/en,
US-5051582-A,"Method for the production of size, structure and composition of specific-cluster ions ",The United States Of America As Represented By The Secretary Of The Air Force,"John T. Bahns, William C. Stwalley",1989-09-06,1989-09-06,1991-09-24,1991-09-24,https://patents.google.com/patent/US5051582A/en,https://patentimages.storage.googleapis.com/51/2e/c7/11f2c973ca0d10/US5051582-drawings-page-2.png
US-5110534-A,Power source for nuclear fusion reactor ,Mitsubishi Denki Kabushiki Kaisha,Satarou Yamaguchi,1985-02-19,1989-10-11,1992-05-05,1992-05-05,https://patents.google.com/patent/US5110534A/en,https://patentimages.storage.googleapis.com/5c/3f/e8/62d0042007c7f1/US5110534-drawings-page-2.png
US-4921661-A,Segmented saddle-shaped passive stabilization conductors for toroidal plasmas ,The United States Of America As Represented By The United States Department Of Energy,James A. Leuer,1989-11-03,1989-11-03,1990-05-01,1990-05-01,https://patents.google.com/patent/US4921661A/en,https://patentimages.storage.googleapis.com/72/00/a3/334ab8cd478001/US4921661-drawings-page-2.png
US-4980896-A,X-ray lithography system ,"Hampshire Instruments, Inc.","James M. Forsyth, Joseph A. Abate, Thomas L. Duft, Malcolm M. Drummond, Lisa Gregorka, John F. Hoose, Robert G. Zambelli",1986-04-15,1989-11-20,1990-12-25,1990-12-25,https://patents.google.com/patent/US4980896A/en,https://patentimages.storage.googleapis.com/31/32/a8/fd831ca764cfb7/US4980896-drawings-page-2.png
IL-92426-A0,Transverse flow laser spray nozzle ,Gen Electric,,1989-02-08,1989-11-24,1990-07-26,,https://patents.google.com/patent/IL92426A0/en,
AU-4588989-A,Transverse flow laser spray nozzle ,General Electric Company,"Vanon David Pratt, Wilbur Douglas Scheidt, Eric James Whitney",1989-02-08,1989-12-04,1990-08-16,,https://patents.google.com/patent/AU4588989A/en,
AU-617268-B2,Transverse flow laser spray nozzle ,General Electric Company,"Vanon David Pratt, Wilbur Douglas Scheidt, Eric James Whitney",1989-02-08,1989-12-04,1991-11-21,1991-11-21,https://patents.google.com/patent/AU617268B2/en,
US-4992254-A,Low density carbonized composite foams ,The United States Of America As Represented By The United States Department Of Energy,Fung-Ming Kong,1989-12-07,1989-12-07,1991-02-12,1991-02-12,https://patents.google.com/patent/US4992254A/en,https://patentimages.storage.googleapis.com/b6/89/23/49c9584b5e37b7/US4992254-drawings-page-2.png
US-5043131-A,Ignition of deuterium-trtium fuel targets ,"Kms Fusion, Inc.","Donald L. Musinski, Michael T. Mruzek",1989-12-18,1989-12-18,1991-08-27,1991-08-27,https://patents.google.com/patent/US5043131A/en,https://patentimages.storage.googleapis.com/8b/73/60/8b800dc253b42c/US5043131-drawings-page-2.png
DE-3942049-A1,METHOD AND DEVICE FOR GENERATING FEED MATERIAL FLOWS BY MEANS OF TRANSVERSAL LASER JETS ,Gen Electric,"Wilbur Douglas Scheidt, Eric James Whitney, Vanon David Pratt",1989-02-08,1989-12-20,1990-08-09,,https://patents.google.com/patent/DE3942049A1/en,
FR-2642673-A1,LASER SPRAY NOZZLE WITH TRANSVERSE FLOW AND CORRESPONDING METHOD ,Gen Electric,"Wilbur Douglas Scheidt, Eric James Whitney, Vanon David Pratt",1989-02-08,1990-01-17,1990-08-10,,https://patents.google.com/patent/FR2642673A1/en,
DE-4002269-C2,Patent DE4002269C2 ,"Forschungszentrum Juelich Gmbh, 5170 Juelich, De","Hans Guenter Dipl.-Phys. Dr. 5172 Linnich De Esser, Harry Dipl.-Ing. 5180 Eschweiler De Reimer, Peter Dipl.-Phys. Dr. 5172 Linnich De Wienhold, Joerg Dipl.-Phys. Dr. 5162 Niederzier De Winter",1989-01-27,1990-01-26,1992-01-02,1992-01-02,https://patents.google.com/patent/DE4002269C2/en,
DE-4002269-A1,"Plasma deposition of boron-contg. carbon layers - using solid boron source, esp. for getter prodn. in nuclear fusion plant ",Forschungszentrum Juelich Gmbh,"Hans Guenter Dipl Phys D Esser, Harry Dipl Ing Reimer, Peter Dipl Phys Dr Wienhold, Joerg Dipl Phys Dr Winter",1989-01-27,1990-01-26,1990-08-02,,https://patents.google.com/patent/DE4002269A1/en,
CA-2009128-A1,Transverse flow laser spray nozzle ,"Vanon D. Pratt, Wilbur D. Scheidt, Eric J. Whitney, General Electric Company","Vanon D. Pratt, Wilbur D. Scheidt, Eric J. Whitney",1989-02-08,1990-02-01,1990-08-08,,https://patents.google.com/patent/CA2009128A1/en,
CA-2009128-C,Transverse flow laser spray nozzle ,"Vanon D. Pratt, Wilbur D. Scheidt, Eric J. Whitney, General Electric Company","Vanon D. Pratt, Wilbur D. Scheidt, Eric J. Whitney",1989-02-08,1990-02-01,1999-11-16,1999-11-16,https://patents.google.com/patent/CA2009128C/en,
GB-9002568-D0,Producing a flow of molten material ,Gen Electric,,1989-02-08,1990-02-06,1990-04-04,,https://patents.google.com/patent/GB9002568D0/en,
GB-2229196-B,Producing a flow of molten material ,Gen Electric,"Wilbur Douglas Scheidt, Eric James Whitney, Vanon David Pratt",1989-02-08,1990-02-06,1993-05-05,1993-05-05,https://patents.google.com/patent/GB2229196B/en,
GB-2229196-A,Producing a flow of molten material for coating purposes. ,Gen Electric,"Wilbur Douglas Scheidt, Eric James Whitney, Vanon David Pratt",1989-02-08,1990-02-06,1990-09-19,,https://patents.google.com/patent/GB2229196A/en,
SE-9000442-D0,LASER SPRAY MEN WITH TRANSVERSE FLOW ,Gen Electric,W D Scheidt,1989-02-08,1990-02-07,1990-02-07,,https://patents.google.com/patent/SE9000442D0/en,
SE-9000442-L,LASER SPRAY MEN WITH TRANSVERSE FLOW ,Gen Electric,W D Scheidt,1989-02-08,1990-02-07,1990-08-09,,https://patents.google.com/patent/SE9000442L/en,
JP-H02247369-A,Cross flow nozzle for laser-coating in molten state ,"General Electric Co <Ge>, ゼネラル・エレクトリック・カンパニイ","Wilbur D Scheidt, ウイルバー・ダグラス・シェイト, Eric J Whitney, エリック・ジェームス・ホイットニー, Vanon D Pratt, バノン・デイビット・プラット",1989-02-08,1990-02-08,1990-10-03,,https://patents.google.com/patent/JPH02247369A/en,
JP-H0798990-B2,Cross flow laser spray nozzle ,ゼネラル・エレクトリック・カンパニイ,"ウイルバー・ダグラス・シェイト, エリック・ジェームス・ホイットニー, バノン・デイビット・プラット",1989-02-08,1990-02-08,1995-10-25,,https://patents.google.com/patent/JPH0798990B2/en,
US-5147596-A,Topologically constrained relaxation method and apparatus for producing reversed-field pinch with inner divertor in plasma confinement ,Laboratory Of Ionised Gases The Hebrew University Of Jerusalem,Daniel Weil,1989-03-07,1990-03-07,1992-09-15,1992-09-15,https://patents.google.com/patent/US5147596A/en,https://patentimages.storage.googleapis.com/00/f1/ad/dab4ccda4f25d9/US5147596-drawings-page-3.png
US-5044565-A,Forming fine particles ,The Board Of Regents Of The University Of Nebrasaka,Dennis R. Alexander,1990-03-13,1990-03-13,1991-09-03,1991-09-03,https://patents.google.com/patent/US5044565A/en,https://patentimages.storage.googleapis.com/24/fe/2a/0513addd6d02ac/US5044565-drawings-page-2.png
US-5047225-A,Low density carbonized composite foams ,The United States Of America As Represented By The United States Department Of Energy,Fung-Ming Kong,1989-12-07,1990-03-14,1991-09-10,1991-09-10,https://patents.google.com/patent/US5047225A/en,https://patentimages.storage.googleapis.com/47/a4/a6/ad9079c4da561b/US5047225-drawings-page-2.png
WO-9013136-A1,Magnetic fusion reactor and ignition method ,Auchterlonie Richard C,Richard C. Auchterlonie,1989-04-17,1990-04-17,1990-11-01,,https://patents.google.com/patent/WO1990013136A1/en,
AU-6068190-A,Magnetic fusion reactor and ignition method ,Richard C. Auchterlonie,Richard C. Auchterlonie,1989-04-17,1990-04-17,1990-11-16,,https://patents.google.com/patent/AU6068190A/en,
US-5154878-A,Process and apparatus for tritium recovery ,"Anthony Busigin, Sood Savtantar K, Kalyanam Kuthur M","Anthony Busigin, Savtantar K. Sood, Kuthur M. Kalyanam",1990-04-30,1990-04-30,1992-10-13,1992-10-13,https://patents.google.com/patent/US5154878A/en,https://patentimages.storage.googleapis.com/74/30/ff/8bce88547586d0/US5154878-drawings-page-2.png
US-5182075-A,Nuclear fusion reactor ,"Hitachi, Ltd.","Yoshitaka Gotoh, Shigeru Kikuchi, Tetsuo Nakazawa, Tadahiko Miyoshi, Tetsuo Oyama, Yoshihiro Ozawa, Shin-ichi Itoh",1989-05-24,1990-05-15,1993-01-26,1993-01-26,https://patents.google.com/patent/US5182075A/en,https://patentimages.storage.googleapis.com/f1/1e/c7/b9fbe9e3bca10d/US5182075-drawings-page-2.png
US-5066684-A,Low density microcellular foams ,The United States Of America As Represented By The United States Department Of Energy,James D. LeMay,1990-06-08,1990-06-08,1991-11-19,1991-11-19,https://patents.google.com/patent/US5066684A/en,https://patentimages.storage.googleapis.com/8a/8b/1b/91f5b36e85593f/US5066684-drawings-page-2.png
JP-H0462396-A,Rail gun type accelerator ,"Mitsubishi Heavy Ind Ltd, 三菱重工業株式会社","Masanori Onozuka, 小野塚　正紀, Yasutsugu Oda, 泰嗣 小田",1990-07-02,1990-07-02,1992-02-27,,https://patents.google.com/patent/JPH0462396A/en,
JP-H0462395-A,Rail gun type accelerator ,"Mitsubishi Heavy Ind Ltd, 三菱重工業株式会社","Masanori Onozuka, 小野塚　正紀, Yasutsugu Oda, 泰嗣 小田",1990-07-02,1990-07-02,1992-02-27,,https://patents.google.com/patent/JPH0462395A/en,
JP-2941370-B2,Railgun type accelerator ,三菱重工業株式会社,"正紀 小野塚, 泰嗣 小田",1990-07-02,1990-07-02,1999-08-25,1999-08-25,https://patents.google.com/patent/JP2941370B2/en,
